"","X","p","tempr","pitch","roll","head","flownoise","Aw1","Aw2","Aw3","speedFN","speedSP","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag"
"141067",141067,16.6452859947706,5.40573644098168,127.570770714648,-87.272620479405,123.740756690537,-71.1834017111229,0.820580961260401,-0.403578238711107,0.019225554895912,2.06825428193075,2.28035862704552,141067,28213.4,-0.836925161982392,4.87480096542283,"128","lunge",2.14686857143985,19.8321281138426,2.15731524023365,1.11235417878858,1.04496106144507,17.6852595424028,"mn13_110a"
"141356",141356,17.4859409742653,5.38709245385463,76.3564268457764,-73.6441906381494,-110.534202187844,-70.1908808350305,0.584615756356428,-0.713407480202669,0.209369481918789,2.29349897073222,NA,141356,28271.2,-0.531397275612478,10.6175177143084,"129","lunge",3.76650888806609,20.9166210623182,2.33193301122678,1.10575224789103,1.22618076333575,17.1501121742521,"mn13_110a"
"141615",141615,16.1197787196636,5.434729508739,45.8095150587172,-68.0962951449394,-91.7579579479415,-76.8208365877809,0.398648717598131,-0.875404776282809,0.351976218312192,1.93223536445294,NA,141615,28323,0.238067463116052,4.75518409430486,"130","lunge",5.5766117539729,18.0823698659072,2.0722354119379,1.0373331134271,1.0349022985108,12.5057581119343,"mn13_110a"
"141933",141933,17.1513115193113,5.48934183926656,83.5727618194529,-76.0870113295929,-141.105525818526,-78.8128312137669,0.622450546535724,-0.676072073528149,0.167473581001783,1.80629541414038,NA,141933,28386.6,-0.646138963244488,5.03068188165878,"131","lunge",4.16642641046332,19.9203847012989,2.02910054661598,1.12638358490552,0.90271696171046,15.7539582908356,"mn13_110a"
"142197",142197,16.2014257780506,5.49771067270851,51.9044309815481,-53.5382307127882,-33.382843011162,-75.5502256079873,0.435542520947301,-0.719716841289813,0.531819634296475,1.91967899171075,NA,142197,28439.4,-0.046585626862419,3.83564367044,"132","lunge",4.96420444924871,17.8408828068942,2.18377850389648,1,1.33294387698565,12.8766783576455,"mn13_110a"
"142512",142512,19.0705680300693,5.44819546047189,105.692129824059,-91.1580022946554,-87.4739157641822,-66.459848829344,0.783383725221507,-0.593507277410036,-0.0119969811265881,2.35305573291473,2.54857163794689,142512,28502.4,-0.167731295241827,3.95663149169632,"132","lunge",3.70883099905168,22.1154042009173,2.35447414034702,1.17979050231092,1.1746836380361,18.4065732018656,"mn13_110a"
"142915",142915,13.0358024976083,5.40675740329247,48.1868295398884,-94.8067663165836,-59.7032722548823,-63.3705697220467,0.412532389363395,-0.919267647049424,-0.0773023881189598,2.54636501459754,NA,142915,28583,0.103461787305564,6.25312208839397,"133","lunge",4.29373928040067,15.7022106588272,2.58700178230488,1.08829677199934,1.49870501030554,11.4084713784265,"mn13_110a"
"143142",143142,16.3665200484741,5.31631092386429,106.488534955377,-144.974873450412,-152.052258283382,-64.2330862682195,0.90598267122782,-0.388365326128387,-0.554125802426456,2.40790920863351,2.49063088425797,143142,28628.4,1.28261872574535,6.23384453633634,"133","lunge",2.67293636080488,19.1097889845658,2.45974287971463,1.10023532471016,1.35950755500447,16.4368526237609,"mn13_110a"
"143382",143382,13.905508104163,5.40218105404526,26.2682142592779,-59.4259552213513,-96.182463168931,-73.3271767117002,0.197759773343003,-0.729705405301811,0.431100519797527,2.0915275593156,NA,143382,28676.4,-1.27189729458271,6.98457517093422,"134","lunge",4.22539549447298,16.3174609971073,2.31828907637232,1,1.330608490283,12.0920655026343,"mn13_110a"
"144126",144126,15.936633576019,5.23601610986412,103.865121666772,-75.1928849063534,167.663089486023,-80.3248236737063,0.845856905799299,-0.640461427594911,0.169302296874792,1.75656025127815,2.09350226020314,144126,28825.2,0.729581230095519,5.02445175299576,"134","lunge",2.10580255605089,18.6283921539334,2.22914701597818,1.11758133746811,1.11156567851007,16.5225895978825,"mn13_110a"
"144346",144346,12.1705248009729,5.26904407651786,50.833132998008,-83.2016211628185,-8.49280317276823,-63.5615839644907,0.431417302734764,-0.90150168373912,0.107471697299649,2.6237336788353,NA,144346,28869.2,0.0507472672911063,6.70288922871598,"135","lunge",4.63932758034029,13.9070287850759,2.6237336788353,1,1.62525285141733,9.26770120473561,"mn13_110a"
"144615",144615,16.6035063686781,5.29291573865584,68.8156822206906,-84.9568935826137,195.632229450956,-71.4389620752564,0.557881723196527,-0.811373402074493,0.0716011235096361,1.9679644064057,NA,144615,28923,-0.124920689036249,4.1713406530226,"136","lunge",4.2761720163724,18.6330691168695,2.11030889946745,1.20161645759204,0.90869244187541,14.3568971004971,"mn13_110a"
"144840",144840,17.1126550215651,5.31930557682384,46.3055607640724,-78.9432824620877,-137.414591412711,-74.1635150187386,0.397398100054219,-0.912063596274179,0.178224356630812,1.81616149261985,NA,144840,28968,0.10509942427394,5.3730960671324,"137","lunge",6.86625866317206,18.3924627876994,1.9253000689681,1.10840504966803,0.81689501930007,11.5262041245273,"mn13_110a"
"145063",145063,17.923032093181,5.37587211278282,62.0678465711176,-23.3257233934462,81.9395445671968,-85.0026614225958,0.539084398525639,-0.354772273031722,0.822755027419343,1.37102776339585,NA,145063,29012.6,0.447754542057772,5.48773523856255,"138","lunge",5.65726165759257,18.2475293905872,2.07667925373641,1.00891883691921,1.0677604168172,12.5902677329946,"mn13_110a"
"145328",145328,15.0295434350569,5.41461578694651,37.5837137479661,-71.9222875834936,-147.612544228008,-68.2946556369931,0.297824126789115,-0.832054456980534,0.271599122815697,2.43850247596327,NA,145328,29065.6,-0.739979569423388,5.10174558840726,"139","lunge",4.67668715020999,18.6612774644988,2.55589328601226,1.0348847582513,1.52100852776096,13.9845903142888,"mn13_110a"
"145643",145643,14.33725753638,5.45747261860217,53.6844939645517,-55.4184755219453,-108.992694274644,-67.6239018371536,0.407496848405535,-0.662962147741714,0.457031507203358,2.31998093815161,NA,145643,29128.6,-0.956452416931525,6.34970823479952,"140","lunge",4.7514260540106,17.2829077151506,2.33780384111081,1,1.56555636566588,12.53148166114,"mn13_110a"
"146098",146098,15.6453561792117,5.3997497188242,42.3950942725001,-63.1318888294349,191.9229172528,-66.3024091319423,0.332638003728108,-0.765111383134537,0.387627873391122,2.55935815434945,NA,146098,29219.6,-0.785071177435133,5.51909215831,"141","lunge",3.7059295696924,19.2131772049415,2.57730207277398,1.04223863490254,1.53506343787144,15.5072476352491,"mn13_110a"
"146542",146542,16.5950387573702,5.38669035238985,74.3062434592241,-38.3699397839989,7.25507983761602,-66.2185839768129,0.565517418916779,-0.463261157444868,0.585120482409324,2.62176120691583,NA,146542,29308.4,-0.624007334337304,5.45810939536387,"142","lunge",5.01214062354273,20.4413994418763,2.63229429259611,1.02636450318228,1.60592978941383,15.4292588183336,"mn13_110a"
"147376",147376,21.1992329573603,5.2872000769635,67.0548944033312,-37.8720967082606,191.573357936725,-77.2682100856832,0.645659823909053,-0.598228568860855,0.769230992817866,1.83568897983853,NA,147376,29475.2,1.65694361211944,5.01192101295718,"143","lunge",9.03965163703312,21.8645942668242,2.3174297603043,1.0643304909807,1.2530992693236,12.8249426297911,"mn13_110a"
"147743",147743,18.7588309642698,5.25620332999397,61.0564293880689,-27.7969474299485,147.116804071223,-65.8995680732021,0.454893399113619,-0.359728172904116,0.682373309949149,2.63431866333386,NA,147743,29548.6,-1.02454608235054,5.76161485745183,"143","lunge",5.8079873477997,22.1617851620685,2.66212019871984,1.00324202325216,1.65887817546768,16.3537978142688,"mn13_110a"
"148183",148183,16.520719627892,5.24627420851843,62.0136498056682,-60.9840297508496,-109.333983078191,-78.3300900398656,0.550120335949915,-0.800421825790645,0.443972763118088,1.77918289248853,NA,148183,29636.6,0.665912342937557,4.17419358484903,"144","lunge",7.10234572210822,18.6464424338985,2.02914324949432,1.14145287105665,0.88769037843767,11.5440967117903,"mn13_110a"
"148330",148330,19.0574419158421,5.1874922142206,80.3076954994392,-54.6627430814943,-115.00915926418,-70.9290868398492,0.777679108663252,-0.751939729436841,0.53313741880334,2.08031996145093,NA,148330,29666,2.02016038642802,8.11492317933275,"144","lunge",7.05111679664154,19.8679679241633,2.3984999789523,1.01428856012221,1.38421141883009,12.8168511275218,"mn13_110a"
"148949",148949,17.5793868206341,5.2305601359526,129.35336683013,-91.1307301336402,-152.426598225411,-72.0802985765161,0.94441044741751,-0.446804046229224,-0.00881880658372501,1.94085075808901,2.04459657588311,148949,29789.8,0.43941150841172,4.47355966003078,"145","lunge",5.15507538375817,19.9995349505596,1.96968225673349,1,1.03248751138612,14.8444595668014,"mn13_110a"
"149309",149309,20.5347301827372,5.21720067469299,90.1242673965284,-54.3872001324447,-68.0476632071513,-67.622371174709,0.683180925409229,-0.554202769424124,0.396957510694455,2.22871957312402,NA,149309,29861.8,-0.342078624534555,8.46635057951601,"146","lunge",6.88870952488628,22.5635607152031,2.47710382980982,1.15120828227637,1.32589554753345,15.6748511903168,"mn13_110a"
"149507",149507,19.5232873808325,5.23079209307173,-27.7688682052798,13.1377519014926,71.0774886229843,-83.5165125251261,-0.252538761715148,0.232214345272859,0.994911667635861,1.41846218309365,NA,149507,29901.4,0.513881481092304,5.58263473385325,"146","lunge",17.5064257342375,21.8669127994758,2.0187044132194,1.07155424174429,0.94715017147511,4.3604870652383,"mn13_110a"
"150072",150072,17.4241868063266,5.21769515138328,112.851564698214,-14.1428976600071,21.910902199903,-71.9769676014133,0.766487586464664,-0.124310026436486,0.493335392404917,2.12903200698466,1.79183292050408,150072,30014.4,-0.784873041885935,3.44752639809945,"147","lunge",5.34852167252855,20.6110724457963,2.17272461242233,1.04318804429336,1.12953656812897,15.2625507732677,"mn13_110a"
"150472",150472,20.9898009444449,5.19356877255156,173.852987657955,-33.4837399015801,87.5235679596877,-64.6056104212003,1.0740878017419,-0.0318178858598117,0.0481012354594335,2.45817091944098,2.29021067586481,150472,30094.4,0.741726243249442,5.55911390765427,"148","lunge",6.77799799625021,23.4935614128157,2.61811732155779,1.14458242387892,1.47353489767887,16.7155634165655,"mn13_110a"
"150822",150822,20.1790452308694,5.24464639069146,113.299676571773,-28.2356535523408,5.82822495468146,-67.3299067101995,0.774817203538705,-0.241248064077544,0.449254242140839,2.24814896439255,2.04764980593684,150822,30164.4,-0.710371799657864,5.68593833295318,"149","lunge",9.69720822535299,22.7658266070379,2.30841355417612,1,1.53682266141881,13.0686183816849,"mn13_110a"
"151453",151453,22.5881570393483,5.17956493165481,50.9765738464307,-5.51435098524878,98.0845487380641,-66.735768970839,0.371213606245039,-0.0748268406090535,0.775071554571362,2.4322405625558,NA,151453,30290.6,-1.34711680037261,3.63707475487411,"149","lunge",16.1153491097724,24.8314877932829,2.6493138358452,1.7288097848068,0.9205040510384,8.7161386835105,"mn13_110a"
"151877",151877,27.1278090919722,5.07724994629513,97.3710200081802,-23.1129174051024,61.578869802859,-65.0206721961466,0.612246127532004,-0.211246150222682,0.494950429997823,2.60315750461252,2.4300619792911,151877,30375.4,-1.81289963555826,16.2506819182953,"149","lunge",13.5626142366148,30.8558506062629,2.60315750461252,1.02415072975881,1.57900677485371,17.2932363696481,"mn13_110a"
"152392",152392,19.6927811341473,5.24073543181105,93.9264947347228,-83.2292564901093,-131.070190033987,-76.0337148895055,0.701077053760281,-0.650040871950725,0.0771760567805581,1.93202296239112,2.41095343171757,152392,30478.4,-0.400348135094648,6.04580884386632,"150","lunge",5.45241508571402,22.7395848498176,1.97599806498726,1.08784582166647,0.88815224332079,17.2871697641036,"mn13_110a"
"152924",152924,24.1757175281851,5.25744683488804,68.8092421306734,-34.6885839809731,-155.793269598749,-84.1878073519582,0.558985736247998,-0.464533207680231,0.671156831871469,1.61452889253798,NA,152924,30584.8,-0.104965069761125,5.15796815858454,"151","lunge",8.23141067337667,25.2319624367863,2.40919395840187,1.05941851853277,1.3497754398691,17.0005517634096,"mn13_110a"
"153655",153655,19.1078896687857,5.20273102826319,37.5545663493062,-64.5025518036853,-55.7952419506699,-72.5734695391784,0.291396291646894,-0.773608498482296,0.368950033477042,2.09348789755975,NA,153655,30731,-0.929025866811329,5.7724003320305,"152","lunge",8.06606912493619,21.6845340594568,2.4520595269701,1.10967295713966,1.34238656983044,13.6184649345206,"mn13_110a"
"154889",154889,19.3183174261554,5.04923604288653,92.7313289556026,-60.6991836734321,198.282743745551,-71.2066218486761,0.648302816398042,-0.539031890314573,0.302500687722604,2.00945377619461,2.14156890650228,154889,30977.8,-1.02239513362752,3.40447331856518,"153","lunge",7.16857741878314,22.0240831706172,2.01518528090144,1.07875593551911,0.93642934538233,14.8555057518341,"mn13_110a"
"156448",156448,4.14718931670665,4.92344789425172,-48.3429278415999,11.4518202393661,35.9496581286626,-70.4655836987612,-0.362777080888241,0.160481415345986,0.792200576403766,2.15865940649581,NA,156448,31289.6,-1.11825004453805,10.1817308877337,"155","lunge",3.38375548339162,18.7795908415689,2.31334236822493,1.61478426536831,0.69855810285662,15.3958353581773,"mn13_110a"
"157480",157480,19.0273697837135,4.98090240436606,53.740189412873,-61.0893842309919,-125.070296899901,-75.0522116812664,0.413949072714426,-0.715176787921568,0.394971703300613,1.93947140634621,NA,157480,31496,-0.824945330193137,4.7770976301889,"155","lunge",8.46662666191775,21.1933504246453,1.93992003354519,1,1.06314243324397,12.7267237627275,"mn13_110a"
"158118",158118,18.5167863262679,5.07951295160923,51.8302461631401,-47.4112805675773,-63.6307229826738,-74.4778709729051,0.437513458245003,-0.662915399463281,0.609341124352807,2.00343223149221,NA,158118,31623.6,0.0106415944983901,5.10798190665179,"156","lunge",7.91500388553333,20.0820256418915,2.18752839792234,1,1.24333440489665,12.1670217563582,"mn13_110a"
"158638",158638,23.1712225549491,5.03878255789908,65.1826318010484,-33.7074104222241,-19.052422496359,-82.672200304597,0.561355691198893,-0.487281513905968,0.730443127842188,1.37892081094535,NA,158638,31727.6,0.413510390514312,3.54544568880239,"156","lunge",9.82977861928234,24.0811965115696,2.07461827141444,1,1.1598409175296,14.2514178922873,"mn13_110a"
"159788",159788,15.5687921909896,5.04053957619541,84.7296416675419,-50.708160029302,-34.5769355909379,-80.6734452497257,0.668015431995955,-0.566883067325086,0.463853608290891,1.68691831628464,NA,159788,31957.6,-0.0848949044194491,2.2077071135929,"157","lunge",7.15797370036885,17.8573087720139,2.03675966989514,1.00441580969544,1.0323438601997,10.6993350716451,"mn13_110a"
"160209",160209,17.7877981992853,4.98869123525789,52.5088730193453,-35.6587206045389,-82.2160009280321,-68.5167513239374,0.391083570085013,-0.462216620120785,0.644221416002836,2.21920714513875,NA,160209,32041.8,-1.13670728449084,4.3364098329698,"157","lunge",7.62185618119508,19.5628065195242,2.22347067727506,1,1.29350904585127,11.9409503383291,"mn13_110a"
"160331",160331,-0.0174768328729424,5.04442975422896,19.996880427392,1.73041098327052,-72.4773486184687,-80.5228603912171,0.179727125971479,0.0307839685547414,1.01898057429204,1.22975272400072,NA,160331,32066.2,0.344871338863729,1.86878635064072,"157","lunge",-0.0489863613326609,6.42031531872713,1.84100262122229,1,1.12528843340062,6.46930168005979,"mn13_110a"
"160477",160477,16.0057173205898,5.03599970819813,88.0739827994054,-37.4928272410299,-32.1359791833082,-73.7588134404672,0.718313971506919,-0.452160151268935,0.589419349758051,1.90420364970024,NA,160477,32095.4,0.327178524476051,2.61033369382962,"158","lunge",7.56724493657655,17.6504489875279,2.06416019947078,1,1.24399186697503,10.0832040509513,"mn13_110a"
"160889",160889,18.2233004406015,5.08601708368499,169.417991619617,-14.5352432064358,0.847631904311223,-74.7084027686743,1.00089441717758,-0.0232633360059459,0.0897249298206001,1.8664209513253,1.70772728031913,160889,32177.8,0.0507718506805554,5.58068951812795,"158","lunge",7.06206607576659,21.0269402606348,1.97457585707889,1.10548571036303,0.86909014671586,13.9648741848682,"mn13_110a"
"161251",161251,15.5458041033744,5.11351172319799,133.244322059645,-40.4403780128507,22.822700621403,-81.7788725255473,0.957600530642722,-0.268512027826873,0.315050458207399,1.55205285580913,1.67596632153862,161251,32250.2,0.424061067663704,2.92719364727399,"159","lunge",2.97895562400692,17.4707814386593,1.89259056943543,1.11308375942859,0.77950681000684,14.4918258146524,"mn13_110a"
"161537",161537,18.6458263486847,5.16458596056572,133.864688674069,-38.796637585082,14.2071369139594,-65.4831482415676,0.907930629714242,-0.24226468751954,0.301352714939044,2.42354142928327,2.40130171143163,161537,32307.4,-0.129102814311334,6.31934469493136,"160","lunge",5.05830093950555,21.1207079709415,2.50650354019705,1,1.58102048020969,16.0624070314359,"mn13_110a"
"161870",161870,-0.0447590974724577,5.21635787501448,11.1425074625656,13.1150843277042,-38.7355862040656,-98.6187431040139,0.088457084528172,0.205768935222815,0.883185961804147,0.898622972708174,NA,161870,32374,-0.871382033904117,6.32871556184065,"161","lunge",-0.0622740215640221,5.67762364448718,2.1434202830503,1,1.34196297990539,5.7398976660512,"mn13_110a"
"162304",162304,17.762800305865,5.26275915053802,66.5758607842233,-49.2765857819302,-55.4188978434622,-72.6210237489189,0.47072649791288,-0.543347008293435,0.467738607578683,2.11968944676813,NA,162304,32460.8,-1.39583204295291,5.18596962371054,"162","lunge",4.51514698006258,20.8343956254213,2.23684404401998,1.07329543892146,1.16354860509852,16.3192486453587,"mn13_110a"
"162728",162728,20.2622480084523,5.32506140144741,138.880087830125,-3.34615860333192,23.8298359400633,-67.7026158423533,0.867788342736405,-0.0189981898667647,0.324933273963309,2.35560194460082,2.09095050692084,162728,32545.6,-0.717630230331813,7.2777840291754,"163","lunge",7.54845263277845,23.9876767058518,2.36603648348352,1,1.43151949772569,16.4392240730734,"mn13_110a"
"163043",163043,18.9490193069631,5.25730785933762,89.7966459387042,-47.9448953819397,147.459822957788,-70.9808068727615,0.667725447112976,-0.497549548144377,0.448862849145529,2.18626257765043,2.30593208969325,163043,32608.6,-0.529690324873098,7.03475219741432,"164","lunge",5.48706716627667,22.3020421585791,2.1928011674344,1,1.24397778888339,16.8149749923024,"mn13_110a"
"163304",163304,21.5945126784934,5.23760473526002,143.723555317818,-63.803150098518,30.0854727241933,-75.8673934575991,1.06060486466412,-0.311754032944449,0.15338071238662,1.80030548385747,1.69173813042483,163304,32660.8,1.13819923139847,3.2214427938133,"165","lunge",6.50185305207276,22.7815154653441,2.17182547601723,1,1.18167620292992,16.2796624132713,"mn13_110a"
"163780",163780,14.7423484668827,5.24232098629416,90.8935407341876,-89.7869632729159,-56.081285009268,-68.1884822203249,0.744626707125886,-0.73309863483392,0.00272581427181931,2.25086761455697,NA,163780,32756,0.440759501343224,7.24104824201156,"166","lunge",4.14841349466983,18.0327777992653,2.37845790962191,1.03389277716633,1.34456513245558,13.8843643045955,"mn13_110a"
"163953",163953,17.1623552193146,5.1906565115985,77.8720224432403,-49.6309671190817,-93.0987816093904,-76.9200892625195,0.78236447964997,-0.737773903762875,0.627207552578957,1.66035714536239,NA,163953,32790.6,2.40171875762025,7.19584224970781,"166","lunge",5.40451726838575,17.4484204388439,2.10512928109595,1,1.13138772561532,12.0439031704582,"mn13_110a"
"164381",164381,14.633959339233,5.23585851423891,73.2332862843259,-94.7137593984016,-91.0016691618885,-78.3267843677629,0.639749575191177,-0.857989136035631,-0.0707469875980769,1.69207223415618,NA,164381,32876.2,0.711776514876905,2.88934683263673,"167","lunge",3.36671330109469,16.4407988768385,1.82750589161085,1,0.907832995879954,13.0740855757438,"mn13_110a"
"164946",164946,16.8129944025518,5.23074182486852,78.4717060713244,-71.0222566617751,-99.9201343429649,-77.5723357836314,0.587572369627617,-0.680405912122451,0.233986941850467,1.78224206889122,NA,164946,32989.2,-0.696787389717331,6.49994693197543,"168","lunge",3.71597328517516,19.1553144376147,2.05101689821458,1.04035941021919,1.01065748799539,15.4393411524395,"mn13_110a"
"165206",165206,18.4151813807534,5.25645117544346,129.728327352607,-42.4333314760355,50.5163812034535,-69.8918821861773,0.888686002682067,-0.281342236858075,0.307749330272823,1.9991825340284,1.89416566183324,165206,33041.2,-0.180006006500344,4.76640574102805,"169","lunge",7.21572425109689,20.5762226138186,2.04368520112687,1.04764244155376,0.99604275957311,13.3604983627217,"mn13_110a"
"165830",165830,23.8736558534697,5.23528375091385,29.5537799581376,0.84386012297713,-54.9484205209593,-84.2382100096554,0.255235378652153,0.0142505372673856,0.96750229165612,1.4640961581476,NA,165830,33166,0.00690567040698923,3.31550480837159,"170","lunge",14.251065105945,24.0707070678039,2.00319733180169,1.31463797962484,0.68855935217685,9.8196419618589,"mn13_110a"
"165883",165883,16.1380589489798,5.18781775499716,72.9265693606998,-81.5084327965115,-113.518887322456,-79.6022518480932,0.590976468352009,-0.790963166659457,0.118091225717803,1.56797145684091,NA,165883,33176.6,-0.0549660823018963,4.09763136182169,"170","lunge",1.97586062842532,17.9743780203898,1.89457488831778,1.12459769287538,0.7699771954424,15.9985173919645,"mn13_110a"
"166664",166664,27.0006919247791,5.11839532688283,88.8492122343637,-21.4737152059122,-6.64184117190562,-75.5356113938046,0.775584922725785,-0.289682372279827,0.736392055709068,1.920727397384,NA,166664,33332.8,1.05937092576333,5.57558416280322,"171","lunge",14.2384829552989,27.6479807550777,2.42549236955132,1.01174650551878,1.41374586403254,13.4094977997788,"mn13_110a"
"166873",166873,18.357649068781,5.0550025782746,112.83275806431,-84.0101856473279,147.360882976368,-68.4651254708147,0.876871138365708,-0.579051829033619,0.0607567246187967,2.29859631806242,2.62363012015388,166873,33374.6,0.515497338616842,10.000923828979,"171","lunge",6.89273875828626,21.3105309141413,2.30419703752639,1,1.53795980713701,14.417792155855,"mn13_110a"
"167718",167718,18.780805810481,5.07958715148392,94.7245589913449,-17.9199708935832,-113.27380500677,-72.7887372663335,0.760700387750057,-0.215512472489017,0.666445140288721,1.9823006873908,NA,167718,33543.6,0.333918463136273,4.31973915250886,"173","lunge",8.45177493968004,19.635774035336,2.12938813462229,1.0191751676347,1.11021296698759,11.183999095656,"mn13_110a"
"168802",168802,14.5397636156168,4.96354151802345,85.7710251507747,-101.253358739858,-56.5159759659121,-76.5301625664343,0.742050890456269,-0.783586208815912,-0.155912740516684,1.81205190735372,NA,168802,33760.4,0.88644693232741,2.817936735937,"173","lunge",1.78642607709789,16.7916991290691,2.02763512469193,1.02887782594718,0.99875729874475,15.0052730519712,"mn13_110a"
"169495",169495,16.8583897803451,4.99795460071724,65.9877426707955,-87.5866649755088,-118.585103343627,-76.6126044793484,0.527579838195892,-0.811871262213441,0.0342167765001086,1.98654939331358,NA,169495,33899,-0.305599131060564,8.08263898264996,"174","lunge",4.02286622262222,19.3156399706515,2.39851842090403,1.08096249012107,1.31755593078296,15.2927737480293,"mn13_110a"
"170015",170015,14.6807005937188,5.10684968266541,90.0351824830841,-90.4105604562789,-15.9013136585298,-67.2496669362448,0.773120713389424,-0.772626288014148,-0.00553645021201177,2.38606746597956,NA,170015,34003,0.912236790116466,7.5854890480263,"175","lunge",1.427528790022,17.9485553022767,2.407713792263,1.08334232981327,1.32437146244973,16.5210265122547,"mn13_110a"
"170573",170573,15.2812360387597,5.12341552393717,81.7860800230147,-59.3178747478789,-76.1184338350752,-67.2935282991727,0.656342305248061,-0.651792651358946,0.386731177259043,2.38909377148163,NA,170573,34114.6,0.0253658563802288,4.87064890795934,"176","lunge",3.50974012421974,18.4024004832715,2.43784618784081,1,1.45192644249288,14.8926603590518,"mn13_110a"
"171305",171305,15.279050567732,5.06104007712179,146.111078032973,-40.6633491967435,16.8198732668862,-69.5447221239584,0.987472267986914,-0.196040609890794,0.228213359116197,2.14366089251019,2.29452961281805,171305,34261,0.31661917508863,6.03336350030158,"177","lunge",3.67762687921986,18.2633746476398,2.1463971091646,1,1.36314219395651,14.5857477684199,"mn13_110a"
"171628",171628,17.5813813816098,5.03703178499732,92.0890952453353,-59.5602537931502,-105.438417029614,-68.0926871303386,0.817598189942852,-0.679658003413158,0.399387010110962,2.46232648121606,NA,171628,34325.6,1.33118246591455,9.44144155154132,"178","lunge",3.60859868320146,20.9421904816929,2.58556440197704,1.02669543514176,1.55886896683528,17.3335917984914,"mn13_110a"
"171910",171910,21.7925250518147,5.15828896773246,77.4414574973088,-33.7416173455632,-28.7172929453297,-80.5649499428127,0.638049764410124,-0.442040462073985,0.661769877219864,1.74481272992191,NA,171910,34382,0.196357215819254,5.05938693136198,"179","lunge",7.44208210290764,22.840127528514,2.21049399022542,1.17737500745517,1.03311898277025,15.3980454256064,"mn13_110a"
"172355",172355,16.1144139514277,5.10320606052616,82.8936684218758,-89.5684195856759,17.0853508198107,-68.7726198560922,0.711795150672452,-0.806021079768839,0.00607146798149266,2.24802659344277,NA,172355,34471,0.738846985270895,6.31094507908417,"179","lunge",4.60471374320683,18.978640166075,2.3135204202395,1.09657366444166,1.21694675579784,14.3739264228682,"mn13_110a"
"172548",172548,17.0787763883953,5.07389455032136,107.288960802775,-19.6267293355032,-24.9071322622228,-70.6964024188114,0.70652925972317,-0.174680841753236,0.489837555050312,2.15359824537617,1.78960466540024,172548,34509.6,-1.20337358801354,9.6353873639327,"179","lunge",4.6705656260633,20.0596728481224,2.17557913781969,1.06696092533159,1.1086182124881,15.3891072220591,"mn13_110a"
"174558",174558,15.267317499187,4.92548177664139,72.7409127683357,-73.4994428541574,-128.174340394229,-69.3680377718206,0.533933767813271,-0.695135124171484,0.205915757233522,2.39055618529727,NA,174558,34911.6,-0.976855348394864,7.13954412875457,"181","lunge",2.28987963685997,18.6007001848957,2.42069343927539,1.1115104736501,1.30918296562529,16.3108205480357,"mn13_110a"
"175611",175611,15.3566112573571,4.99130861569401,151.242603591823,-36.9466149932841,33.3794544029562,-73.9325256028425,1.11083002294275,-0.171168387145297,0.227589013185287,2.02823727820016,2.06970102713482,175611,35122.2,1.43913936945101,5.74860838829521,"182","lunge",3.31572667210249,18.0083064671397,2.18800083949728,1.05634778942542,1.13165305007186,14.6925797950372,"mn13_110a"
"175903",175903,13.2328722400212,4.94890626070311,70.5147700117336,-97.7464259655958,-82.5727388046622,-65.1812880641222,0.561157313883346,-0.786558137489155,-0.106995891689096,2.41629332399779,NA,175903,35180.6,-0.273399006355801,3.80253161330137,"183","lunge",3.34778028706229,16.0983006051116,2.42948469390765,1.0681281293192,1.36135656458845,12.7505203180493,"mn13_110a"
"176308",176308,21.9275657759887,5.0867129074242,97.9464865650276,-73.8951473829678,163.747931315865,-65.1879728225891,0.753294650958521,-0.629724333100981,0.181818367800232,2.3597618687173,NA,176308,35261.6,-0.0144092698582923,7.2475775539889,"184","lunge",8.67617845830319,24.1198442838074,2.47811122153441,1,1.51972038753394,15.4436658255042,"mn13_110a"
"176604",176604,18.1892185682225,5.12406360245122,94.4915001798636,-34.7400161146416,-4.96050688312316,-70.4590338618361,0.641851705882812,-0.338156762752729,0.487632368406229,2.19664902815765,1.98845888821576,176604,35320.8,-1.2343311835091,4.48347712324101,"185","lunge",5.37788130231691,21.468815242685,2.31282560613049,1.03551736389636,1.27730824223413,16.0909339403681,"mn13_110a"
"176884",176884,17.0930435736722,5.07112384016905,96.0684062838638,-68.7229735685089,178.848418008147,-71.7948703841043,0.684359126987976,-0.573508633735984,0.223336801966106,2.18588058087202,2.51314711893333,176884,35376.8,-0.780594770818724,5.76547452738113,"185","lunge",3.52123155559065,20.6463877974212,2.29981498374731,1,1.34298265420578,17.1251562418305,"mn13_110a"
"177508",177508,15.6347864974776,5.11843163180758,142.939182469967,-132.635921359233,156.827983956147,-69.7199298955218,1.02805594222921,-0.253505062143921,-0.23340334688128,2.1995815069293,2.32139096642172,177508,35501.6,0.826404253410441,8.06207304868107,"186","lunge",1.3386530048314,19.3661628737426,2.21879174098616,1.10684452769717,1.11194721328899,18.0275098689112,"mn13_110a"
