"","X.1","X","Aw2.1","Aw2.2","Aw2.3","JiggleRMS","head2","p2","pitch2","roll2","speedJJ","r","sec","p","MSA","jerk","dive","pitch","roll","head","speedFN","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag"
"36538",36538,36538,0.205013702476436,-0.108991043279303,1.02808546686061,-36.8334283599426,1.90465324440811,145.828033066172,0.195762201384427,-0.105619100452482,5.42558735835282,36538,7307.6,145.828033066172,0.529342276268137,15.9739435750158,"13",22.4326958550355,-6.0515286918955,109.128592340484,5.42558735835282,"lunge",141.664229209842,145.947413703303,5.7361609772567,2.39677104301703,3.33938993423967,4.28318449346099,"mn12_262b"
"36713",36713,36713,-0.156194758749042,0.0453201074598307,1.02745510419234,-35.9387659787169,0.119822102686988,144.336333867585,-0.150721554394539,0.0440805148199036,5.62074046333488,36713,7342.6,144.336333867585,0.394692413735235,14.7651814182938,"13",-17.2714178969171,2.52562745794435,6.86530077634757,5.62074046333488,"lunge",138.299805904203,145.623338056896,5.76705651944516,2.20886486966185,3.55819164978331,7.32353215269299,"mn12_262b"
"36867",36867,36867,1.08575515086438,0.00703271932108435,0.838485998940621,-33.7451422428522,-1.96776040511765,144.47233048617,0.913182927999042,0.00838720553848393,6.12946119429819,36867,7373.4,144.47233048617,3.64660299797189,17.2915608599274,"13",104.643055395488,0.480551479263878,-112.744366306194,6.12946119429819,"lunge",131.277908888253,144.921338523555,6.771500605722,2.13402807597962,4.63747252974238,13.643429635302,"mn12_262b"
"38344",38344,38344,-0.0022548929090937,0.0054295832312698,0.932465420994189,-37.0952778164354,2.36493967650581,139.123586280111,-0.00241815968486132,0.00582275947869113,5.3697624426855,38344,7668.8,139.123586280111,-0.662106223048802,14.9900948824427,"14",-0.277100688262478,0.333619543248797,135.501062266817,5.3697624426855,"lunge",129.217203693587,139.373258742387,6.99793405996568,2.43197512190003,4.56595893806565,10.1560550488,"mn12_262b"
"38534",38534,38534,-0.480479995388895,0.0470943648229765,0.842174914416924,-40.4689024226533,-1.39470666662806,147.365187322469,-0.517791383917299,0.0558617542229637,4.69986001073384,38534,7706.8,147.365187322469,-0.286935790093292,6.62753114546837,"14",-59.3345219333986,3.20064275317292,-79.9108056565473,4.69986001073384,"lunge",144.285036253027,148.364081203664,5.49069093016146,2.4210871928508,3.06960373731066,4.07904495063701,"mn12_262b"
"38698",38698,38698,-0.286120880463637,0.0152243922545675,0.939705257303456,-40.2812634115312,2.21330509519384,148.199077933009,-0.295524677486424,0.0161998246917762,4.7348216630902,38698,7739.6,148.199077933009,-0.172431579354793,13.6166254063147,"14",-33.8646335238738,0.928181583690596,126.813040729408,4.7348216630902,"lunge",145.035382925129,148.697892286304,5.61751939340266,2.1919493487563,3.42557004464636,3.66250936117501,"mn12_262b"
"38873",38873,38873,-0.22877847414734,0.0982715404874619,0.941432074216143,-39.0700260450524,-0.293198791260027,147.452810615589,-0.237149786405214,0.104008486497767,4.96684755525683,38873,7774.6,147.452810615589,-0.256910079639942,9.49058494954457,"14",-27.1753637468954,5.95924730986546,-16.7990532975368,4.96684755525683,"lunge",143.872796859487,148.075134698742,5.98608817048602,2.14770983306728,3.83837833741874,4.20233783925499,"mn12_262b"
"39043",39043,39043,0.588854991001422,-0.11443649695965,0.840981015034037,-39.8824338778612,-1.48476882325836,146.291741590042,0.606556920145964,-0.13524434213612,4.80999947394406,39043,7808.6,146.291741590042,0.323647834712284,9.14719051058858,"14",69.5063031176349,-7.748930007423,-85.0709871253097,4.80999947394406,"lunge",140.672955555106,147.206626040509,6.03508847348692,2.33395185552292,3.701136617964,6.53367048540301,"mn12_262b"
"39226",39226,39226,0.242786879072088,-0.039982766884257,0.847555260115364,-38.4643443470108,1.76381043724129,144.30137826436,0.278690709937541,-0.0471392828067624,5.0871027998071,39226,7845.2,144.30137826436,-1.1517937829482,13.4960249087627,"14",31.9356029378515,-2.70088195410109,101.05889391505,5.0871027998071,"lunge",137.05595841517,146.506042988553,6.02709104673468,2.25678283060357,3.77030821613111,9.45008457338298,"mn12_262b"
"39411",39411,39411,0.86372125561057,0.0756944605999407,1.02194604035888,-33.1723458036816,-0.466223693536352,143.310660002407,0.700336721407913,0.0739339322345528,6.26971614755961,39411,7882.2,143.310660002407,3.33615547954699,13.4167272126543,"14",80.2526767494055,4.23610227984611,-26.7126499486337,6.26971614755961,"lunge",133.692007067358,146.220688993667,7.20748347047475,2.54219786437203,4.66528560610272,12.528681926309,"mn12_262b"
"39590",39590,39590,0.371307101190719,0.00544909380211944,0.743804202419202,-39.4654296345472,-2.72067321051057,140.693981548752,0.462996727567442,0.00732584772082646,4.88987993114373,39590,7918,140.693981548752,-1.6538884257155,17.2222616620052,"14",53.0555168359656,0.41974015575889,-155.883092396563,4.88987993114373,"lunge",130.454574809055,144.104071075072,6.58127879004272,2.26825246741184,4.31302632263088,13.649496266017,"mn12_262b"
"39774",39774,39774,0.387997599979766,0.0138588158249859,0.611022028366363,-35.2584500722207,1.44750199715775,138.827282203144,0.565640046807016,0.0226774803273234,5.77382303101093,39774,7954.8,138.827282203144,-2.70727121150108,14.7201862027219,"14",64.8175748112487,1.29932391274658,82.9357552738968,5.77382303101093,"lunge",128.132325360813,142.195805291007,6.85133136702879,2.27682580261948,4.57450556440931,14.063479930194,"mn12_262b"
"39958",39958,39958,0.558321921267875,-0.0930109849259281,0.503141953377344,-32.597735993972,0.0180254068276642,137.210717463058,0.828973981296647,-0.182796709858461,6.41363978460337,39958,7991.6,137.210717463058,-2.37992538480938,12.4902232478799,"14",94.9934209089094,-10.4734799837673,1.03277973523146,6.41363978460337,"lunge",126.148175887744,141.290239444432,6.61693134891654,1.87012751599231,4.74680383292423,15.142063556688,"mn12_262b"
"40146",40146,40146,0.576081202462795,-0.20035604734582,0.426282599836698,-31.5897056183642,2.35664656670459,132.854492455061,0.885399260496496,-0.439367084657886,6.67415083016986,40146,8029.2,132.854492455061,-2.5092308594102,12.1131181609215,"14",101.459281620907,-25.173879607864,135.025902076169,6.67415083016986,"lunge",119.195861731855,137.637917565399,6.79173925821848,2.21992584876898,4.5718134094495,18.442055833544,"mn12_262b"
"41725",41725,41725,0.596117828930696,-0.137767467108985,0.831537350287703,-42.4029952876605,-2.17126308453426,142.537793906446,0.615572155797703,-0.164186603253642,4.35419695659005,41725,8345,142.537793906446,0.317454981964683,20.5502658824661,"15",70.5393730259559,-9.4071994190226,-124.40421095637,4.35419695659005,"lunge",134.336993345102,143.661242495669,4.85174101157336,2.21472079561246,2.6370202159609,9.324249150567,"mn12_262b"
"41920",41920,41920,0.122967959811841,0.179396463471898,0.997154448640717,-31.0484530747517,2.67100869500414,137.710131812456,0.120779567062928,0.178004213519201,6.81836901547792,41920,8384,137.710131812456,0.202001830760577,15.8356300501286,"15",13.8403188882461,10.1988901701958,153.037525266483,6.81836901547792,"lunge",129.468828858068,139.540376491619,6.81836901547792,2.26701417420152,4.5513548412764,10.071547633551,"mn12_262b"
"42074",42074,42074,0.631710284077231,-0.107073442751323,0.811211917688509,-35.9188513558493,-1.44518402156179,142.167192785955,0.657450662042635,-0.131233348208032,5.62516339247004,42074,8414.8,142.167192785955,0.330729294617786,10.4539980767068,"15",75.3382963462496,-7.51911698369096,-82.8029450552339,5.62516339247004,"lunge",133.759824036492,143.165263207121,5.98944587532001,1.84906870059646,4.14037717472355,9.40543917062899,"mn12_262b"
"42241",42241,42241,0.944907089807518,-0.169624205341431,0.528479940486903,-30.5341458953269,1.94667885898214,142.794009836192,1.03969605283089,-0.310579162076097,6.95829399065419,42241,8448.2,142.794009836192,0.940081967487402,18.7642622373916,"15",119.140391607241,-17.7948751916699,111.536482687019,6.95829399065419,"lunge",131.513506654469,144.166574098709,6.9649977322848,2.03274371140223,4.93225402088257,12.65306744424,"mn12_262b"
"42414",42414,42414,0.440185398320834,-0.0198938240847528,0.549471265489645,-40.7894700223523,-1.12707114010426,142.13497420327,0.675096132925251,-0.0361895874926211,4.64072678987841,42414,8482.8,142.13497420327,-2.8995539828721,15.3922813034072,"15",77.3603183644394,-2.07351062564662,-64.576419538972,4.64072678987841,"lunge",130.234046629856,144.552157914977,5.74576607925206,2.45440328181806,3.291362797434,14.318111285121,"mn12_262b"
"42556",42556,42556,1.02469634655524,0.0616212133253289,1.0938441202822,-30.0817420958639,2.17455667968634,137.440508103844,0.751979989392958,0.0562750664254322,7.08374915447969,42556,8511.2,137.440508103844,4.90428842621607,19.2177137139715,"15",86.1705593410178,3.22432379799563,124.592920058009,7.08374915447969,"lunge",123.283961184805,138.227279295741,7.3328840586461,2.40970467187533,4.92317938677077,14.943318110936,"mn12_262b"
"43842",43842,43842,0.0262796586937185,0.0893591547046923,1.08005572600278,-38.7383635314511,-1.46398514149149,137.20948433766,0.0242441579447855,0.0825476800036533,5.03234109903869,43842,8768.4,137.20948433766,0.82439207923473,6.89586798726755,"16",2.77817585616955,4.72963367280579,-83.880169877325,5.03234109903869,"lunge",128.676932494945,137.667985585024,5.78380494711877,2.0769157047445,3.70688924237427,8.99105309007902,"mn12_262b"
"44027",44027,44027,-0.335063737848733,-0.0342572776921761,0.658427349621534,-41.9581494902384,2.29242675516264,144.535455589063,-0.470184098136661,-0.0519820694205537,4.4313782533308,44027,8805.4,144.535455589063,-2.55391894635295,7.54292265845265,"16",-53.8791288347912,-2.97835318815378,131.346377913689,4.4313782533308,"lunge",143.411056594724,146.283702966122,5.06624855717234,2.1360686502805,2.93017990689184,2.87264637139802,"mn12_262b"
"44214",44214,44214,0.0400055428138181,-0.111666190091141,0.824530035408738,-38.1494114447803,-0.292637244433603,145.495855088681,0.0480432839367323,-0.134611111456676,5.15077737090664,44214,8842.8,145.495855088681,-1.63753066083897,6.99352291280389,"16",5.50535480704685,-7.71264856203266,-16.7668790343837,5.15077737090664,"lunge",142.248736576834,147.242822822207,5.43664073095888,2.14617298285768,3.2904677481012,4.99408624537298,"mn12_262b"
"44392",44392,44392,0.63918391412363,-0.111375599409698,0.806661382099399,-36.0354424652851,-2.49711468059549,144.332746924012,0.66548756099527,-0.137202375397076,5.59931851233295,44392,8878.4,144.332746924012,0.345308447274194,9.80819102066879,"16",76.2592571269678,-7.86111704942202,-143.07413215828,5.59931851233295,"lunge",140.090034333097,145.247620499895,5.75731121778114,2.24934475978415,3.50796645799699,5.15758616679798,"mn12_262b"
"44566",44566,44566,0.474330618054186,-0.108521696945595,1.0458685617669,-34.7623357108907,1.32364185514328,142.131176729985,0.423773299350849,-0.103392268831599,5.88807951654899,44566,8913.2,142.131176729985,1.50551330346543,8.16348919723295,"16",48.5608430462754,-5.92394063833263,75.8390918865766,5.88807951654899,"lunge",137.970540409614,142.673448480188,5.94572890892429,2.44498399656112,3.50074491236317,4.70290807057401,"mn12_262b"
"44724",44724,44724,0.726432156417655,-0.149020103414874,0.78680546817096,-32.8021929828437,-0.596355187859766,142.263802067577,0.736746263741195,-0.187181742497315,6.36205428339817,44724,8944.8,142.263802067577,0.796209612963734,13.8930238149336,"16",84.4249029688054,-10.7247238470007,-34.1686353550959,6.36205428339817,"lunge",134.977706773214,143.346284030921,6.74283122176427,2.32945838751636,4.41337283424791,8.36857725770699,"mn12_262b"
"44882",44882,44882,0.471845310788768,0.0679481756031965,0.791350014336808,-34.7465503629344,1.72783240166483,138.148261436778,0.536046127231027,0.0856535352818736,5.89175180484012,44882,8976.4,138.148261436778,-0.746824299998952,12.8957828929114,"16",61.4263614293412,4.90758607202625,98.9975043213476,5.89175180484012,"lunge",129.283980935236,140.891047062209,7.33231758490602,1.8814817151018,5.45083586980422,11.607066126973,"mn12_262b"
"45067",45067,45067,0.0914491607076308,0.260160461097224,0.952085221702827,-34.9724505047847,-0.658520455785481,135.406759467612,0.0923907893467032,0.266741625395082,5.83941605843308,45067,9013.4,135.406759467612,-0.086124175030961,12.269389470928,"16",10.5872045908967,15.2831693555978,-37.7304428395394,5.83941605843308,"lunge",125.713950116063,138.158689288861,6.56895882509177,1.98697115498079,4.58198767011098,12.444739172798,"mn12_262b"
"45218",45218,45218,0.914956411125004,0.258334876206525,0.851361586558834,-31.247849232014,-2.27862417988302,135.745259228252,0.799396372965562,0.294607305964994,6.76488034981578,45218,9043.6,135.745259228252,2.7086438097899,22.4015070604892,"16",91.6040766579851,16.8797552455135,-130.555548603756,6.76488034981578,"lunge",119.732557022561,136.324732206739,7.17870958316324,2.313217070239,4.86549251292424,16.592175184178,"mn12_262b"
"46806",46806,46806,-0.135090978330838,0.0458010460131761,0.937166138506175,-43.0649189491448,-1.56657388674402,141.579603267817,-0.142993890594055,0.0488329994808702,4.24183360868731,46806,9361.2,141.579603267817,-0.510340560155666,13.3635950986578,"17",-16.3858928543896,2.7979247712184,-89.7580720058378,4.24183360868731,"lunge",136.627050622848,142.079970845502,5.56613913260771,2.02092629040603,3.54521284220168,5.452920222654,"mn12_262b"
"46984",46984,46984,-0.0390377229198408,-0.0229617918725555,1.05714073160758,-39.5912762126727,2.59706656108697,140.666211991493,-0.0369021821685901,-0.0217172427315009,4.86563425874543,46984,9396.8,140.666211991493,0.569868796860944,10.0942489504599,"17",-4.22867858616627,-1.24430635117617,148.800953064838,4.86563425874543,"lunge",135.21298572589,141.081386799612,5.41274467975833,2.32777550121601,3.08496917854232,5.868401073722,"mn12_262b"
"47149",47149,47149,0.0231471890335061,0.0826909235304292,1.02120368398992,-37.769732293654,0.504251594590583,139.16825062269,0.0225887848880164,0.0807976935883578,5.22860317141405,47149,9429.8,139.16825062269,0.243279107823187,11.7658494860285,"17",2.58848407682447,4.62936683700413,28.8914881827822,5.22860317141405,"lunge",132.887171959748,140.086993561719,5.80106847551459,2.61866044440651,3.18240803110808,7.199821601971,"mn12_262b"
"47314",47314,47314,0.309578633857646,-0.0244121763312791,0.7662299492023,-39.9658555740061,-0.940241946500573,137.88305625817,0.383798114382429,-0.0318493441619279,4.79417671207265,47314,9462.8,137.88305625817,-1.69883808215337,18.8125706889962,"17",43.9800242783848,-1.8248330007381,-53.8718952556482,4.79417671207265,"lunge",129.476791263723,140.172810138307,6.72360623465726,2.36551275285569,4.35809348180157,10.696018874584,"mn12_262b"
"47495",47495,47495,0.554347935832189,-0.217692393891434,0.608425764705344,-35.2738075338827,1.75589579059161,134.977706773214,0.709039980285707,-0.343603208116807,5.77032176794258,47495,9499,134.977706773214,-1.45731677719182,21.6251543742851,"17",81.2499967528202,-19.6870136522483,100.605418065686,5.77032176794258,"lunge",125.738285337429,137.889736797924,6.39762971222559,2.27066136777963,4.12696834444596,12.151451460495,"mn12_262b"
"47668",47668,47668,0.581122617331322,0.0216687892808475,0.625122467310814,-35.9253847577542,0.645073647623433,132.946393573021,0.748638219434136,0.0346493975323749,5.62371197606247,47668,9533.6,132.946393573021,-1.43386608793923,12.1655904667672,"17",85.7876207115296,1.98526424127609,36.959997483932,5.62371197606247,"lunge",121.294308268403,136.855691605007,6.52653063681243,2.62412612149814,3.90240451531429,15.561383336604,"mn12_262b"
"47836",47836,47836,0.853031534021088,0.147658601869605,0.938086359706619,-32.8723335201297,-2.20694551798108,133.784468003194,0.731859494970218,0.156123099598034,6.3444532341103,47836,9567.2,133.784468003194,2.71161412422926,18.6052044378341,"17",83.8649205167388,8.94519469146795,-126.448663795629,6.3444532341103,"lunge",120.382667062795,134.322538923588,6.87235977596313,2.10745052657665,4.76490924938648,13.939871860793,"mn12_262b"
"48013",48013,48013,1.14421708177736,-0.131250453495108,0.51812497628731,-33.8826330568656,2.35405442750179,131.16949472159,1.13379417832214,-0.248099168743544,6.09626480683295,48013,9602.6,131.16949472159,2.57815466806992,13.8175122101664,"17",129.923242508723,-14.2150352697091,134.877383439938,6.09626480683295,"lunge",117.567468873345,132.752751874903,6.7261034575075,2.27676992016521,4.44933353734229,15.185283001558,"mn12_262b"
"48182",48182,48182,0.955036089640734,-0.301387460740031,0.201693399656959,-29.7944652601015,0.807702596779559,131.052303155196,1.20789112347694,-0.981030672851339,7.16458492628908,48182,9636.4,131.052303155196,0.211545263355913,17.1614577485015,"17",138.414126973088,-56.2089171272611,46.2779498972257,7.16458492628908,"lunge",116.358886328029,132.757822589711,7.16458492628908,2.12786617911422,5.03671874717486,16.398936261682,"mn12_262b"
"49660",49660,49660,0.480108916347043,0.068269506687153,1.15550616354686,-33.1266317069799,0.224844973637805,133.004839212938,0.393176788401126,0.0590133045740528,6.28104702938998,49660,9932,133.004839212938,2.48245511294766,8.76704502652331,"18",45.0547411557855,3.3812132872133,12.8826680341765,6.28104702938998,"lunge",122.265916840109,133.213265234169,6.9813797618833,2.20832849167634,4.77305127020696,10.94734839406,"mn12_262b"
"49931",49931,49931,-0.192975895670403,0.175575504056307,0.94984223775902,-46.6928209933474,0.25460848212234,140.70559281371,-0.197185756554167,0.182783841546523,3.67554444536378,49931,9986.2,140.70559281371,-0.146892017690537,6.49224629121375,"18",-22.5958232612958,10.4727426838038,14.5879914538422,3.67554444536378,"lunge",134.83693934976,141.038135483233,5.26180964369755,2.06795141009437,3.19385823360318,6.20119613347299,"mn12_262b"
"50302",50302,50302,0.846506362467581,-0.1132813931496,0.871895082979013,-38.9350953207955,2.72384805336903,135.589911324226,0.7664420810316,-0.129201728557383,4.99338890612632,50302,10060.4,135.589911324226,2.16231201449603,7.00367664887259,"18",87.8277929686691,-7.40271375213293,156.06499749297,4.99338890612632,"lunge",123.811830386777,136.129193005621,6.43657556256536,2.30465872982221,4.13191683274315,12.317362618844,"mn12_262b"
"50668",50668,50668,0.528124200767439,-0.160981743902039,0.757665252775918,-30.6922577184798,1.47066480695778,139.890459293545,0.598421130500386,-0.20935745629138,6.91497430754335,50668,10133.6,139.890459293545,-0.613016680756285,9.62571747936274,"18",68.5740102982392,-11.9952986550907,84.2628865171027,6.91497430754335,"lunge",127.530983888003,142.885172966393,6.91497430754335,2.29105979444123,4.62391451310212,15.35418907839,"mn12_262b"
"51776",51776,51776,-0.363658664126901,-0.0848825659831577,0.800541248438636,-38.2164917339656,1.15533719292066,142.251337867498,-0.424294771441325,-0.10563677081308,5.13714830658775,51776,10355.2,142.251337867498,-1.14388054516295,8.93832428431924,"19",-48.6205993461116,-6.05254112898024,66.1959450688456,5.13714830658775,"lunge",137.215047103164,143.830369709641,6.04008079634205,2.28605125392843,3.75402954241362,6.61532260647698,"mn12_262b"
"51907",51907,51907,-0.0289968487411657,0.0260148600935877,0.989676173354464,-39.2061130885556,0.457246410551388,142.874791996201,-0.0292808417446133,0.0262801828324751,4.94022164396511,51907,10381.4,142.874791996201,-0.093726203479151,8.04430595682965,"19",-3.35533730511364,1.50574356113298,26.1982895221006,4.94022164396511,"lunge",142.084311418604,144.998801562239,6.06251922255771,3.63085811321167,2.43166110934604,2.91449014363502,"mn12_262b"
"52155",52155,52155,0.317822892256439,-0.204610720084456,0.842347594555235,-35.1363999009042,0.509766632057017,147.577886904959,0.351425303242103,-0.238290260660865,5.80172421512956,52155,10431,147.577886904959,-0.752470017974795,10.8170940217801,"19",40.2703733797553,-13.6530262349398,29.2074765534654,5.80172421512956,"lunge",143.91939560041,148.373197237091,6.47437255895913,2.2703589540149,4.20401360494423,4.45380163668099,"mn12_262b"
"52379",52379,52379,0.0800035858699299,0.0334323455364723,1.02953491628012,-41.02744605152,1.10577921444915,147.423911392975,0.0775119256833606,0.0324618435318145,4.59731044331563,52379,10475.8,147.423911392975,0.32538240182968,8.90746453175514,"19",8.8822124071765,1.85992662958702,63.3564820612279,4.59731044331563,"lunge",139.844736542947,147.423911392975,6.20746900264962,2.01744006205496,4.19002894059466,7.57917485002798,"mn12_262b"
"52705",52705,52705,0.116822671240468,0.0241676067293573,0.80295523464775,-30.7681167454116,3.14704572383051,146.230249847479,0.144412677634528,0.0300892400547797,6.89428619282505,52705,10541,146.230249847479,-1.84591668852978,15.5005504202507,"19",16.5484738732835,1.72398646389486,180.312437910181,6.89428619282505,"lunge",134.035081468089,149.017132036124,6.90950818783084,2.25987494460951,4.64963324322133,14.982050568035,"mn12_262b"
"54306",54306,54306,-0.190588105183507,-0.103078949206986,0.757004277517219,-40.9143133383465,-0.708148404589465,139.794439253756,-0.244474251685237,-0.135334594487549,4.61789949122656,54306,10861.2,139.794439253756,-2.0848575987238,10.5775325985196,"20",-28.0146856423663,-7.75410108625101,-40.573914851899,4.61789949122656,"lunge",133.426834926291,140.707992968635,6.03482316863508,1.92922799822973,4.10559517040535,7.281158042344,"mn12_262b"
"54669",54669,54669,-0.0263772820251154,-0.0751592041280129,0.898390439212019,-39.7715308269541,-0.969663845517443,141.761338828523,-0.0292500442776738,-0.0834654821306942,4.83111556932921,54669,10933.8,141.761338828523,-0.961888630407925,13.6044132605582,"20",-3.35180817536299,-4.78221986111337,-55.5576458945749,4.83111556932921,"lunge",135.684926619827,142.091269537224,5.84260872242761,2.17689124807415,3.66571747435346,6.40634291739701,"mn12_262b"
"56229",56229,56229,0.709841834119223,-0.153310906187024,0.823102218806399,-33.5740322583342,-1.78570808489169,140.289235792633,0.703225351417981,-0.184149661880712,6.17102732603674,56229,11245.8,140.289235792633,0.957804325078961,8.59030685725659,"21",80.5836893657089,-10.5509984245259,-102.313536706683,6.17102732603674,"lunge",130.216466106217,140.954962889006,6.65219106706379,2.06157495680497,4.59061611025882,10.738496782789,"mn12_262b"
"56612",56612,56612,0.090683099443741,-0.0484000803937834,0.900131332224878,-42.0287082003974,-1.86677155813103,139.917418324223,0.100261663414392,-0.053718290206721,4.41904555890993,56612,11322.4,139.917418324223,-0.922006906111686,10.4352743914559,"21",11.4891403212118,-3.07783131150406,-106.958131595969,4.41904555890993,"lunge",133.216305389771,141.290669122501,5.5989082231347,2.05190104553659,3.54700717759811,8.07436373272998,"mn12_262b"
"56758",56758,56758,0.17942373642868,-0.0321882417822923,0.901378301587492,-35.1468096748691,-1.9335484630903,138.715986353403,0.196364644443382,-0.0356948575007982,5.79933924663336,56758,11351.6,138.715986353403,-0.788200631908149,13.4314608695429,"21",22.5017307443856,-2.04516468511663,-110.784166419081,5.79933924663336,"lunge",130.971268487712,140.671211501543,5.79933924663336,1.89995670356119,3.89938254307217,9.69994301383102,"mn12_262b"
"56964",56964,56964,-0.000449495617098811,0.0721461286992564,0.978079136194983,-42.0981301655801,-2.74481827407716,139.924822943897,-0.000458324572881276,0.0736297327251093,4.40694504979538,56964,11392.8,139.924822943897,-0.1889105014664,8.91668884294129,"21",-0.0525201273464664,4.21867293182504,-157.266502635004,4.40694504979538,"lunge",132.517958933719,140.259946693115,5.04784658545292,2.1800399422553,2.86780664319762,7.74198775939601,"mn12_262b"
"57209",57209,57209,0.113844673743753,0.0357165422500127,0.836278035039045,-37.9865978211176,-2.45569217249506,139.395759935505,0.135179120694596,0.0426829932184281,5.18400766954769,57209,11441.8,139.395759935505,-1.52251334736449,15.8802067930363,"21",15.4903861881798,2.44555536840144,-140.700797267279,5.18400766954769,"lunge",130.952689972328,141.429358341412,5.60948868901892,1.94500249354067,3.66448619547825,10.476668369084,"mn12_262b"
"57332",57332,57332,0.0722371526929783,-0.0162492216059159,0.886887232287296,-38.5960394445024,3.23120598872054,128.907660591284,0.0812572306451966,-0.0183195824553937,5.06071005072493,57332,11466.4,128.907660591284,-1.07900032630956,16.8472076761423,"21",9.31139274178172,-1.04963475713597,185.134465891083,5.06071005072493,"lunge",124.832333217081,130.364643091378,6.65872565032927,2.21417322264934,4.44455242767993,5.53230987429701,"mn12_262b"
"57479",57479,57479,0.038156483162946,-0.0887795251619179,0.830978976593234,-35.5499912021642,3.33431560223001,131.669948773869,0.0456259868868774,-0.106433543789358,5.70771735628356,57479,11495.8,131.669948773869,-1.60261631489483,17.1080544693293,"21",5.22835296947463,-6.09819285775105,191.042211572401,5.70771735628356,"lunge",124.30157736332,133.367714506258,5.70771735628356,2.1580587435301,3.54965861275346,9.066137142938,"mn12_262b"
"63136",63136,63136,-0.370899644511317,-0.00935727013091187,0.884268937721416,-40.1741562633664,-0.891761719293801,146.074574723408,-0.397133707982391,-0.0105815329344533,4.75489476984306,63136,12627.2,146.074574723408,-0.402560136880042,11.8794935048329,"24",-45.5081707395438,-0.606277177922855,-51.0941828468648,4.75489476984306,"lunge",141.830338711356,146.949028633285,5.09137885032095,2.31680012335206,2.77457872696889,5.11868992192899,"mn12_262b"
"63305",63305,63305,0.467180763515259,-0.303112110145569,0.945696581114386,-37.4146992000293,3.00432852597583,145.952090914927,0.439715924450143,-0.310172118506539,5.30244062137385,63305,12661,145.952090914927,0.956016981381924,13.2834888901654,"24",50.3877333113731,-17.7715533130563,172.135344809175,5.30244062137385,"lunge",139.750096197918,146.285484418436,5.38882434041191,2.32865389984122,3.06017044057069,6.535388220518,"mn12_262b"
"63470",63470,63470,0.658601291574206,-0.320483745076501,0.780417174803414,-35.2605302238833,0.750983943393893,144.204312649719,0.662829381083381,-0.389659519530617,5.77334866433302,63470,12694,144.204312649719,0.689290071321151,13.6207762794907,"24",75.9546521466924,-22.3258459161998,43.0282104385616,5.77334866433302,"lunge",137.046938696233,144.787592824209,6.0823752202416,2.75721184928441,3.32516337095719,7.740654127976,"mn12_262b"
"63624",63624,63624,0.876819602674607,-0.327726221930845,0.680781620080449,-34.1947362357151,-1.11380237899844,143.418803693552,0.859547149791043,-0.448654750240457,6.02157498053218,63624,12724.8,143.418803693552,1.54401554310316,13.1448698052344,"24",98.4968479510519,-25.7060236472742,-63.8161755282412,6.02157498053218,"lunge",134.598588598235,144.248806543199,6.21345600370697,2.05534521915897,4.158110784548,9.650217944964,"mn12_262b"
"63862",63862,63862,-0.0628267573223506,-0.1304955694093,0.842223122919135,-37.0351788880541,-1.00029574739518,140.892597219595,-0.0735836288017154,-0.153719468248976,5.38252421256666,63862,12772.4,140.892597219595,-1.42603078732848,17.7435728764541,"24",-8.43206274319116,-8.80747675966159,-57.3127245906281,5.38252421256666,"lunge",134.105449501837,142.469945669554,5.68105992503902,2.19099550145949,3.49006442357953,8.36449616771699,"mn12_262b"
"67981",67981,67981,0.64864647209774,-0.263689004395992,0.817296095562444,-34.445789331478,-0.826821771821035,132.346757501959,0.646891299457484,-0.312092104660556,5.96215975357214,67981,13596.2,132.346757501959,0.747451729007499,16.0953144233942,"26",74.1282825252946,-17.881560416405,-47.3733979348741,5.96215975357214,"lunge",125.733743776515,133.137785101796,7.7108594489301,2.17058910501797,5.54027034391213,7.404041325281,"mn12_262b"
"68297",68297,68297,-0.518752309050856,0.155116467921151,0.648516346137679,-36.2075450855339,-1.8293246981988,124.495086902096,-0.661157994449285,0.234775809108245,5.56138518494616,68297,13659.4,124.495086902096,-1.52169324274219,15.5561785013828,"26",-75.7631253465559,13.4516629936715,-104.812584565834,5.56138518494616,"lunge",123.075432576275,125.530966296459,5.56138518494616,1.95359971655794,3.60778546838822,2.45553372018399,"mn12_262b"
"68453",68453,68453,0.70367509950253,-0.182929530481566,1.12200862438184,-32.3023037927346,0.293747387359017,128.663895916179,0.554261401405196,-0.161615574596736,6.4889185145489,68453,13690.6,128.663895916179,3.30468046042603,15.5842566739518,"26",63.5136780950482,-9.25989032797469,16.8304855386662,6.4889185145489,"lunge",123.043004480169,128.951149316684,6.4889185145489,2.30187208108696,4.18704643346194,5.90814483651499,"mn12_262b"
"68599",68599,68599,0.506921878175432,-0.23888601407017,1.19591663083088,-33.3602462652798,-2.19355661519006,128.711231919272,0.393937940552113,-0.197156504157636,6.22335665483728,68599,13719.8,128.711231919272,3.14500905084833,17.162217776833,"26",45.1419627674232,-11.296235591786,-125.681536173393,6.22335665483728,"lunge",121.554404882424,128.711231919272,6.67153074774433,1.92044332263772,4.75108742510661,7.156827036848,"mn12_262b"
