,X,Temp,Aw.1,Aw.2,Aw.3,pitch,roll,roll2,n2,head,head2,JigRMS,speedFN,speedJJ,speedFNexp,speedSP,rollrate,TspeedFN,TspeedJJ,p,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime, LAT, LON
190862,207361,5.732703176,0.149674186,-0.133125664,-0.978483584,17.23733767,7.747694198,-0.117796643166439+0i,1,162.5791738,-0.304050776,-46.38176983,1.037432771,1.336980883,1.100266096,NA,-0.000732977,NA,1.336980883,2.177495609,190862,38172.4,-0.011996321,4.884900757,420,lunge,1.895150151,3.014270514,1.569488751,1,1.016686305,1.119120363,mn14_113b,4/23/2014 23:10,57.66127,-134.003296
190920,207419,5.74788807,0.513364412,-0.562714295,-0.66839327,60.87339011,40.09372488,-0.526499763346999+0i,1,178.9865957,-0.017687241,-46.44917441,1.499121775,1.333010485,1.421378306,NA,0.024134367,1.499121775,1.333010485,2.984976439,190920,38184,0.13121751,4.46178214,420,lunge,1.282086974,3.014270514,1.688116379,1,1.625910078,1.73218354,mn14_113b,4/23/2014 23:10,57.661114,-134.003189
191113,207612,5.795090192,0.085562963,-0.107963402,-0.933009812,10.41038594,6.600635268,-0.0926713893694845+0i,1,-169.232011,0.187936862,-40.79419073,1.638985266,1.710789212,1.536031396,NA,0.00706735,1.638985266,1.710789212,2.335850369,191113,38222.6,-0.557754984,6.316671034,420,lunge,1.731289787,3.055435841,1.944647925,1,1.464214543,1.324146054,mn14_113b,4/23/2014 23:11,57.660544,-134.003184
191330,207829,5.842888376,0.240512566,-0.029502632,-0.96695626,27.92316144,1.747599295,-0.0268650800259806+0i,1,-143.9337745,0.629474384,-46.46328732,1.020583673,1.332180672,1.090031652,NA,-0.000944251,NA,1.332180672,4.997489942,191330,38266,-0.030835923,5.287123649,420,lunge,3.328782932,5.082023772,1.456024573,1,0.699039978,1.75324084,mn14_113b,4/23/2014 23:12,57.659852,-134.003795
191393,207892,5.855768435,0.561322494,-0.467370879,-0.800722709,62.38420118,30.27152408,-0.421260183539133+0i,1,-153.9439216,0.454764358,-47.22206701,1.487649744,1.28831809,1.412362872,NA,0.026921327,1.487649744,1.28831809,3.574633157,191393,38278.6,0.822036584,4.159169515,420,lunge,0.809878503,3.59532871,1.998852219,1,1.236992636,2.785450207,mn14_113b,4/23/2014 23:12,57.659667,-134.00391
191581,208080,5.827253317,0.129663693,-0.112485428,-0.935023858,15.67856286,6.859841825,-0.098627612748123+0i,1,-144.7837311,0.614639842,-45.21329971,1.390965539,1.407718649,1.338618853,NA,0.002994439,1.390965539,1.407718649,3.191259162,191581,38316.2,-0.48395902,3.733120135,420,lunge,1.944699937,3.790353324,1.742705151,1,0.773362438,1.845653387,mn14_113b,4/23/2014 23:12,57.658917,-134.00435
191628,208127,5.817605734,0.603870094,-0.703612809,-0.540750909,68.46995203,52.4564697,-0.638445045749823+0i,1,-126.550896,0.932862847,-45.93351365,1.682243607,1.363687476,1.573331328,NA,0.04470071,1.682243607,1.363687476,3.049002014,191628,38325.6,0.719598256,4.569649649,420,lunge,0.78581013,3.691127954,1.742705151,1,1.955177559,2.905317824,mn14_113b,4/23/2014 23:13,57.658788,-134.004521
191797,208296,5.806791168,-0.024704606,-0.110226769,-1.087458161,-2.589550807,5.787838297,-0.0885527679853599+0i,1,-125.989192,0.942666431,-46.48324152,0.705802951,1.331008285,0.915407615,NA,0.001607927,NA,1.331008285,4.818103695,191797,38359.4,0.915052921,3.798113691,420,lunge,4.523702498,6.027902508,1.809726249,1,1.892254619,1.50420001,mn14_113b,4/23/2014 23:13,57.658326,-134.005186
191895,208394,5.784656259,0.754703956,-0.499596737,-0.545501441,91.1498101,42.48496708,-0.353911716346277+0i,1,-134.6835606,0.790921073,-48.57638623,1.385288079,1.213587592,1.334410181,NA,0.013827108,1.385288079,1.213587592,4.078328046,191895,38379,0.556649047,5.074395509,420,lunge,1.115727012,5.027268514,1.59635562,1,1.939879928,3.911541502,mn14_113b,4/23/2014 23:14,57.658141,-134.005502
192043,208542,5.753742544,-0.086044331,-0.086305673,-1.055277131,-9.291962188,4.67552032,-0.0662340590470179+0i,1,177.7092829,-0.039980555,-45.89502887,0.958627807,1.366005073,1.053210401,NA,-0.000792258,NA,1.366005073,3.379737918,192043,38408.6,0.610865809,3.405679128,420,lunge,2.817032279,4.960119046,NA,NA,NA,2.143086767,mn14_113b,4/23/2014 23:14,57.65767,-134.005578
192095,208594,5.770970124,0.566250232,-0.682660979,-0.512851072,67.10315975,53.08418531,-0.634100977702768+0i,1,-164.7917546,0.265433956,-46.10474464,1.533149012,1.353423332,1.448458932,NA,0.049316643,1.533149012,1.353423332,3.602620682,192095,38419,0.24065207,4.165654432,420,lunge,1.23036992,4.760119399,1.591696207,1,1.234267002,3.529749479,mn14_113b,4/23/2014 23:14,57.657543,-134.005563
192242,208741,5.777229667,0.012528359,-0.119843529,-0.972602735,1.464925418,7.024543343,-0.0986920819975709+0i,1,-170.6034785,0.164000238,-40.46232251,1.115042845,1.73602465,1.148662642,NA,0.000615245,1.115042845,1.73602465,3.365286557,192242,38448.4,-0.195755199,4.826485198,420,lunge,2.942207397,4.434663234,1.115042845,1,0.773593269,1.492455837,mn14_113b,4/23/2014 23:15,57.657141,-134.005683
192322,208821,5.784811895,0.409537142,-0.557275505,-0.666158893,50.49108687,39.91418157,-0.534780974338062+0i,1,-141.242964,0.676437887,-47.66111741,1.740253691,1.263600692,1.624776758,NA,-0.008887081,1.740253691,1.263600692,3.037882638,192322,38464.4,-0.389996801,5.191941123,420,lunge,0.887687659,3.816906298,2.03526632,1,1.845070867,2.929218639,mn14_113b,4/23/2014 23:15,57.656945,-134.00577
192465,208964,5.769134379,0.725606769,-0.565681887,-0.605004305,82.44023316,43.07620361,-0.428991980388285+0i,1,-176.1002697,0.068063133,-43.78522423,1.799494939,1.499274613,1.67905054,NA,0.063585092,1.799494939,1.499274613,4.27292933,192465,38493,0.991942945,4.952238558,420,lunge,2.41962897,4.662700839,1.914314046,1,1.878298877,2.243071869,mn14_113b,4/23/2014 23:15,57.656432,-134.005661
192650,209149,5.792517461,0.042516108,-0.117376549,-0.967951149,4.993531928,6.91409353,-0.0984249165868141+0i,1,175.6188458,-0.076465565,-46.65638308,0.507726041,1.320878753,0.82016574,NA,0.002384704,NA,1.320878753,3.230706298,192650,38530,-0.235669574,4.473222108,420,lunge,2.975859973,4.142032873,1.343001555,1,0.876971376,1.1661729,mn14_113b,4/23/2014 23:16,57.655886,-134.005646
192809,209308,5.752115261,0.708352607,-0.578207652,-0.581001592,81.66547297,44.86190529,-0.452708007748225+0i,1,-156.4922417,0.410287783,-45.9641917,1.579680199,1.361842827,1.486327965,NA,0.037873723,1.579680199,1.361842827,4.089471087,192809,38561.8,0.817398449,4.397473121,420,lunge,1.460230453,4.428459542,1.812775136,1,1.143073347,2.968229089,mn14_113b,4/23/2014 23:17,57.655469,-134.005688
193000,209499,5.775276354,0.070105451,-0.146500162,-0.986063131,8.045337582,8.450662173,-0.124867225232558+0i,1,47.3958546,-2.314378939,-46.89042597,1.529103125,1.307308654,1.445212171,NA,0.01230702,1.529103125,1.307308654,3.113750618,193000,38600,-0.006388322,3.535707439,420,lunge,2.49852724,3.261228074,1.746738753,1,1.772141695,0.762700834,mn14_113b,4/23/2014 23:17,57.655176,-134.005248
193562,210061,5.819253095,0.19580183,-0.493221731,-0.802449161,23.48653102,31.5767742,-0.456072008891309+0i,1,42.09029728,-2.406978383,-48.08133928,0.930968481,1.240387567,1.0371762,NA,-0.025108434,NA,1.240387567,1.743379641,193562,38712.4,-0.372210857,3.427541473,420,lunge,1.557842361,2.12046765,1.524910547,1,1.229513668,0.562625289,mn14_113b,4/23/2014 23:19,57.656774,-134.005308
193899,210398,5.869992365,0.064270221,-0.088977825,-1.0069761,7.275624689,5.049620904,-0.0754846161003678+0i,1,-163.2260992,0.292759797,-42.3785591,1.183815232,1.595277488,1.193324163,NA,0.001962286,1.183815232,1.595277488,3.304790745,193899,38779.8,0.126903552,5.159439412,420,lunge,2.911315931,3.454123313,1.299586933,1,0.472876049,0.542807382,mn14_113b,4/23/2014 23:20,57.656439,-134.004166
194006,210505,5.857454851,0.494313905,-0.625362909,-0.752340893,53.61237728,39.73413188,-0.595388772976135+0i,1,176.5470689,-0.060265016,-49.22794624,1.332415941,1.17919516,1.295846236,NA,0.030579263,1.332415941,NA,3.054114628,194006,38801.2,0.942448653,4.304526129,420,lunge,2.066259796,3.199900749,1.910885785,1,1.886770612,1.133640953,mn14_113b,4/23/2014 23:21,57.65615,-134.004194
194207,210706,5.903775529,-0.001789109,-0.148457042,-0.967622357,-0.209426058,8.722564195,-0.12124411746607+0i,1,-158.2902034,0.378907431,-44.9909611,0.900226588,1.421596681,1.019641293,NA,0.003448542,NA,1.421596681,3.133160444,194207,38841.4,-0.206466957,5.005404383,420,lunge,2.856647438,4.331623448,1.071970678,1,1.261757237,1.47497601,mn14_113b,4/23/2014 23:21,57.655415,-134.004018
194450,210949,5.942166102,0.028440356,-0.097448743,-0.99037222,3.274000582,5.619590746,-0.0809968495417114+0i,1,-127.5899817,0.91472738,-43.42480874,0.534317923,1.523307587,0.832352128,NA,-3.69E-05,NA,1.523307587,3.911294842,194450,38890,-0.04352906,5.336584256,420,lunge,3.458347506,4.567721769,1.906847616,1,1.812943701,1.109374263,mn14_113b,4/23/2014 23:22,57.654731,-134.005061
194684,211183,5.876372899,0.146517624,-0.07656717,-1.046813176,15.89341903,4.183341875,-0.0675726101338386+0i,1,-178.5780724,0.024817318,-46.93453201,0.849429062,1.304766986,0.991314077,NA,-0.004100825,NA,1.304766986,4.31516762,194684,38936.8,0.586306882,3.45785275,420,lunge,3.840311438,4.950268095,1.664718953,1,1.699751088,1.109956657,mn14_113b,4/23/2014 23:23,57.654052,-134.005565
194766,211265,5.873264262,0.286399558,-0.739899151,-0.671402039,31.9902334,47.77865433,-0.730430863235329+0i,1,-172.1122882,0.137666542,-45.94323706,1.591705441,1.363102544,1.496274578,NA,-0.007259419,1.591705441,1.363102544,2.592340423,194766,38953.2,0.385928178,3.679651252,420,lunge,1.115533079,2.728890985,2.345293879,1,1.789860034,1.613357906,mn14_113b,4/23/2014 23:23,57.653789,-134.005551
195072,211571,5.807875657,0.320853094,-0.651163892,-0.6256301,39.12178042,46.14566919,-0.634289554659312+0i,1,45.56417327,-2.346347809,-45.80726014,1.763950901,1.371305348,1.646273158,NA,0.012458334,1.763950901,1.371305348,2.180821249,195072,39014.4,-0.408756922,3.95805308,420,lunge,0.762423169,3.056633448,1.963575223,1,1.109287251,2.294210279,mn14_113b,4/23/2014 23:24,57.653116,-134.004678
195250,211749,5.80924412,0.277633082,-0.73100587,-0.808764377,28.57555815,42.10901497,-0.719066744584501+0i,1,10.40175597,-2.960047764,-47.83222139,1.340029871,1.254096904,1.301330234,NA,-0.016291597,1.340029871,1.254096904,1.887436662,195250,39050,1.225502304,4.650856254,420,lunge,0.549339701,1.990095941,1.958219681,1,2.277586475,1.44075624,mn14_113b,4/23/2014 23:25,57.653667,-134.004383
195398,211897,5.829682668,0.071764488,-0.098593511,-0.997618121,8.18930478,5.644151256,-0.0839993906691079+0i,1,6.50087906,-3.02813091,-44.16570071,1.00022437,1.474315233,1.077791978,NA,-0.001104009,NA,1.474315233,3.806009292,195398,39079.6,0.049461303,4.462348014,420,lunge,2.906825756,3.953741311,1.219185859,1,0.616601616,1.046915555,mn14_113b,4/23/2014 23:25,57.65429,-134.004539
195635,212134,5.850753507,0.462332464,-0.443375319,-0.918043935,48.78745209,25.77852336,-0.415555499110221+0i,1,74.43910208,-1.84238523,-49.14454943,0.89063711,1.183542259,1.014232435,NA,-0.004522625,NA,NA,4.350268333,195635,39127,1.17127007,5.385105469,420,lunge,2.286638913,4.493385338,1.901159311,1,1.565380435,2.206746425,mn14_113b,4/23/2014 23:26,57.654956,-134.004083
196373,212872,5.824120027,0.403730076,-0.319873355,-0.978628855,42.82338395,18.10043059,-0.299321165065815+0i,1,-10.1919427,2.963709696,-47.56919943,1.30269109,1.26873588,1.274656984,NA,0.030174102,1.30269109,1.26873588,3.810190011,196373,39274.6,1.038597675,5.323015828,420,lunge,1.580540105,4.025057907,1.351746131,1,1.03158177,2.444517802,mn14_113b,4/23/2014 23:28,57.654244,-134.002548
196484,212983,5.845299944,-0.148788503,-0.026777742,-0.94169296,-17.95000496,1.628809343,-0.0194791025832042+0i,1,-27.6028045,2.659832832,-42.71074807,1.241895289,1.57206575,1.232391792,NA,-0.002319256,1.241895289,1.57206575,1.868390155,196484,39296.8,-0.453549158,5.342423174,420,lunge,1.558162894,3.486190058,1.311390345,1,1.659397528,1.928027164,mn14_113b,4/23/2014 23:29,57.65444,-134.002933
196750,213249,5.919302743,-0.036471377,-0.154340213,-0.97829506,-4.217937838,8.965344911,-0.123139609510037+0i,1,2.538978541,-3.097279118,-46.79683493,0.507132382,1.31271837,0.819895727,NA,-0.007755791,NA,1.31271837,3.090414727,196750,39350,-0.087610283,4.483008772,420,lunge,2.588286334,4.410750369,0.679432741,1,0.895380121,1.822464035,mn14_113b,4/23/2014 23:30,57.655226,-134.003218
196887,213386,5.882509173,0.121940379,-0.659765072,-0.736848503,14.05698932,41.84087363,-0.607849029791485+0i,1,128.6095626,-0.896932337,-40.80804833,2.066159786,1.709743489,1.946696164,NA,0.037400396,2.066159786,1.709743489,2.70176537,196887,39377.4,-0.033866304,4.194000604,420,lunge,2.658030778,4.00866218,2.344897545,1,2.502806069,1.350631402,mn14_113b,4/23/2014 23:30,57.655423,-134.002746
197024,213523,5.890633355,-0.142963134,-0.075274759,-1.057755133,-15.35620625,4.07057087,-0.0550727125493463+0i,1,177.4427454,-0.044632513,-47.78515278,0.956177088,1.25670413,1.051779758,NA,-0.003163664,NA,1.25670413,1.550150558,197024,39404.8,0.686697689,4.222930201,420,lunge,1.15276584,3.54972444,0.956177088,1,1.017526908,2.3969586,mn14_113b,4/23/2014 23:31,57.655066,-134.002539
197286,213785,5.940074312,-0.000543953,-0.007122063,-0.977452428,-0.063768621,0.417469844,-0.00580701373880632+0i,1,-163.6481464,0.285393685,-38.47261914,1.222541233,1.895323453,1.219233198,NA,-0.010693453,1.222541233,1.895323453,2.790813926,197286,39457.2,-0.220860212,5.301761318,420,lunge,2.535988264,3.321602527,1.434060475,1,0.820818894,0.785614263,mn14_113b,4/23/2014 23:31,57.65433,-134.002703
197693,214192,5.951517198,0.282774694,0.120732722,-0.944869212,33.06812683,-7.281635015,0.111132276610506+0i,1,27.8028808,-2.656340842,-45.65906529,1.317460617,1.380301422,1.285141722,NA,0.002631752,1.317460617,1.380301422,5.601041836,197693,39538.6,-0.062393505,4.329398993,420,lunge,4.47398266,5.916538897,1.36761865,1,0.919680027,1.442556237,mn14_113b,4/23/2014 23:33,57.653872,-134.001323
198354,214853,5.862607501,-0.03263186,-0.109761736,-0.930561284,-3.989088881,6.727079949,-0.087694231704912+0i,1,175.6632511,-0.075690548,-39.11927355,1.091614406,1.842009646,1.133832859,NA,0.006789106,NA,1.842009646,2.456368458,198354,39670.8,-0.612128352,5.513580681,420,lunge,2.217913467,3.677900576,1.748704751,1,1.101841311,1.459987109,mn14_113b,4/23/2014 23:35,57.654795,-134.00141
198817,215316,5.890317392,0.094785558,-0.0061832,-0.932895131,11.60285031,0.37974906,-0.00532540502901315+0i,1,170.8265223,-0.16010739,-38.07243649,1.729151898,1.929086884,1.614802788,NA,0.028165992,1.729151898,1.929086884,2.981600906,198817,39763.4,-0.610773526,3.744376512,420,lunge,2.486709711,3.997445048,1.858455432,1.003309057,0.855146375,1.510735337,mn14_113b,4/23/2014 23:37,57.653322,-134.001144
198859,215358,5.891504787,0.50772968,-0.559573355,-0.76793212,56.23572962,36.07990822,-0.524532255851116+0i,1,-139.7417019,0.702639853,-46.00928398,1.665084457,1.359135989,1.558428505,NA,0.031176925,1.665084457,1.359135989,3.484270264,198859,39771.8,0.758309922,3.412201728,420,lunge,2.207557359,3.986711435,1.858455432,1,1.431771124,1.779154076,mn14_113b,4/23/2014 23:37,57.653171,-134.001191
199042,215541,5.891493111,-0.059420341,-0.147998071,-0.981169943,-6.853935197,8.577737662,-0.116105573194879+0i,1,163.3637098,-0.290358039,-47.12311335,0.832605565,1.293955355,0.982107027,NA,0.002911115,NA,1.293955355,2.627510701,199042,39808.4,-0.058382812,3.487821407,420,lunge,2.440671314,3.944296067,1.378474368,1,0.596824016,1.503624753,mn14_113b,4/23/2014 23:37,57.652492,-134.001019
199095,215594,5.890653256,0.31217167,-0.502677003,-0.928521302,32.94135355,28.42994857,-0.478104368734677+0i,1,-154.0239979,0.453366762,-48.12752786,1.338769368,1.237862258,1.300420745,NA,0.020276232,1.338769368,1.237862258,3.794453989,199095,39819,0.99085522,5.4420098,420,lunge,1.864214302,3.944296067,1.661699179,1,1.303433297,2.080081765,mn14_113b,4/23/2014 23:38,57.652323,-134.000967
199285,215784,5.890615603,0.177721929,-0.362479594,-1.04133935,18.31247731,19.19248527,-0.328533478664013+0i,1,-132.0082513,0.837614029,-47.75211697,1.152013772,1.258537287,1.172460116,NA,0.01498025,1.152013772,1.258537287,2.824840992,199285,39857,1.145952098,4.600817981,420,lunge,1.764141041,3.582582102,1.58191247,1,0.940570663,1.818441061,mn14_113b,4/23/2014 23:38,57.651582,-134.001356
199465,215964,5.928385711,-0.043210343,-0.104069296,-0.973992168,-5.051709636,6.098811245,-0.0825137210445472+0i,1,-78.51566703,1.77123575,-45.94370399,0.916206064,1.363074461,1.028718528,NA,0.000288884,NA,1.363074461,2.557347652,199465,39893,-0.19133947,3.819465373,420,lunge,2.346915709,3.34897565,1.109103547,1,0.61345158,1.002059941,mn14_113b,4/23/2014 23:39,57.651156,-134.002558
200027,216526,5.896228773,0.006468293,-0.012096659,-0.986139827,0.751562119,0.702793587,-0.00990782544202765+0i,1,58.91809841,-2.113277847,-45.33033728,1.306263592,1.400467859,1.277185198,NA,0.001844788,1.306263592,1.400467859,2.37468368,200027,40005.4,-0.134986295,4.559203685,420,lunge,2.263175271,3.319367555,1.705814483,1.239927988,0.465886495,1.056192284,mn14_113b,4/23/2014 23:41,57.652454,-134.001934
200232,216731,5.899574886,0.041075289,0.017170234,-0.947324323,4.964681517,-1.038371158,0.014364273168313+0i,1,29.78193733,-2.62179979,-40.52787616,1.450379046,1.731010586,1.383466037,NA,0.001767688,1.450379046,1.731010586,2.660810043,200232,40046.4,-0.506318826,5.388699664,420,lunge,2.215057457,3.247989811,1.777934684,1,0.902650094,1.032932354,mn14_113b,4/23/2014 23:41,57.65296,-134.001178
200444,216943,5.928438722,0.008551188,-0.009599334,-1.026683704,0.954362542,0.535691078,-0.00787276846291216+0i,1,-5.235742509,3.050211708,-41.55975437,1.485603358,1.653965639,1.410760715,NA,0.004939078,1.485603358,1.653965639,3.580326477,200444,40088.8,0.262467028,3.655554843,420,lunge,3.099555447,3.772241406,1.505825635,1,0.725838185,0.672685959,mn14_113b,4/23/2014 23:42,57.653715,-134.001102
200508,217007,5.9121307,0.432957867,-0.183612692,-0.98216738,46.85532213,10.58901255,-0.169850863103355+0i,1,-15.29297434,2.874679899,-48.18000708,1.381232763,1.234999253,1.331412101,NA,0.008722086,1.381232763,1.234999253,3.539280191,200508,40101.6,0.872332117,4.546943404,420,lunge,2.108380045,3.539280191,1.891616207,1,1.40440107,1.430900146,mn14_113b,4/23/2014 23:42,57.653899,-134.001227
200701,217200,5.86326459,-0.054765654,-0.115715021,-0.957185195,-6.502014826,6.893090759,-0.0910058475662843+0i,1,-0.845189186,3.126841319,-44.67295753,1.502020152,1.441684089,1.423665123,NA,0.0007638,1.502020152,1.441684089,3.431861851,200701,40140.2,-0.336285582,5.402129666,420,lunge,3.059384168,3.776166613,1.502020152,1,0.700664993,0.716782445,mn14_113b,4/23/2014 23:43,57.654639,-134.00189
200771,217270,5.848745418,0.446058382,-0.156773775,-1.012147801,47.06735336,8.80469993,-0.144529273901403+0i,1,5.78762457,-3.040579549,-47.76414828,0.77499123,1.25786936,0.951219269,NA,-0.005712361,NA,1.25786936,3.807762387,200771,40154.2,1.148696066,4.183352275,420,lunge,1.342062188,3.807762387,1.794028673,1,1.588133067,2.465700199,mn14_113b,4/23/2014 23:43,57.654865,-134.001913
200941,217440,5.849095271,0.02397967,-0.062692975,-0.976462698,2.807759883,3.673585665,-0.0519355928718567+0i,1,1.261443123,-3.119576318,-43.44232786,1.51016759,1.522130531,1.430113169,NA,0.000431879,1.51016759,1.522130531,3.376774546,200941,40188.2,-0.208224629,5.591701531,420,lunge,2.40461449,3.90237228,1.614424098,1.015872426,0.598551672,1.49775779,mn14_113b,4/23/2014 23:44,57.655532,-134.001959
201166,217665,5.871823712,-0.132425857,-0.146759258,-0.953676695,-15.62921287,8.748496125,-0.108560492928809+0i,1,3.261148058,-3.084674883,-46.6683208,0.743008889,1.320183192,0.934494419,NA,-0.001823819,NA,1.320183192,7.130641704,201166,40233.2,-0.25548577,4.542829421,420,lunge,6.402497324,8.269371103,1.897301294,1,2.115627541,1.866873779,mn14_113b,4/23/2014 23:44,57.656314,-134.002297
201943,218442,5.859895237,0.434036808,-0.542696767,-0.841022716,46.88680066,32.83342247,-0.518006847176462+0i,1,-12.52255986,2.923032753,-48.41052074,1.080406761,1.222501793,1.126806475,NA,0.023346972,NA,1.222501793,4.239005959,201943,40388.6,0.892162186,4.326346198,420,lunge,3.379160851,4.356203805,2.298649104,1,2.191031524,0.977042954,mn14_113b,4/23/2014 23:47,57.658462,-134.005562
202392,218891,5.920403409,0.259120565,-0.339485576,-0.955365759,28.67248176,19.56247534,-0.314607220016438+0i,1,131.9972476,-0.83780608,-47.54069078,1.242425451,1.270332811,1.232754234,NA,0.011285353,1.242425451,1.270332811,2.674302438,202392,40478.4,0.455800284,3.440632838,420,lunge,2.179811107,3.263496055,1.615257404,1,1.535284044,1.083684948,mn14_113b,4/23/2014 23:49,57.659113,-134.004936
202574,219073,5.956265843,0.132757498,-0.125163761,-0.976928031,15.35337853,7.300945973,-0.109931171136738+0i,1,100.8193605,-1.381962863,-47.02042364,0.622710641,1.299831542,0.874176627,NA,-0.003827716,NA,1.299831542,2.978877486,202574,40514.8,-0.060601614,3.6443289,420,lunge,2.728894054,3.787705044,1.527339129,1,1.060579117,1.05881099,mn14_113b,4/23/2014 23:49,57.658871,-134.004051
202862,219361,5.974698743,-0.086602352,0.000472617,-1.080103877,-9.168296974,-0.025070672,0.000362243474237499+0i,1,52.03127193,-2.233475644,-47.32444476,0.765980355,1.282511605,0.946477063,NA,-0.004783717,NA,1.282511605,1.846619148,202862,40572.4,0.819544592,3.754186783,420,lunge,1.477270558,3.069266939,1.101420067,1,0.72516068,1.591996381,mn14_113b,4/23/2014 23:50,57.658876,-134.002813
203107,219606,5.983466021,-0.105296045,-0.183120262,-0.910967179,-12.93038285,11.36597269,-0.138779649100352+0i,1,-44.68700181,2.361657339,-36.37205928,1.935844492,2.079385733,1.810955335,NA,0.005433879,1.935844492,2.079385733,2.090551024,203107,40621.4,-0.636087276,4.944103383,420,lunge,1.979665637,3.504430672,1.941062212,1,1.172787103,1.524765035,mn14_113b,4/23/2014 23:51,57.65955,-134.003036
203281,219780,5.967175181,-0.049481571,-0.105575072,-0.939268991,-5.993542295,6.413203247,-0.0833320504034343+0i,1,-59.79863473,2.097909589,-40.9350256,1.280770675,1.700191232,1.259253382,NA,0.002899811,1.280770675,1.700191232,1.789154334,203281,40656.2,-0.524870715,5.857863865,420,lunge,1.740882371,3.051028854,1.533425868,1,0.575157627,1.310146483,mn14_113b,4/23/2014 23:51,57.659762,-134.004058
203524,220023,6.007339308,0.059292607,-0.080646291,-0.970960335,6.965038488,4.747990373,-0.0682181718125916+0i,1,-51.8893453,2.235952731,-45.58586315,1.090896563,1.384766864,1.133381513,NA,-0.002613736,NA,1.384766864,2.269535939,203524,40704.8,-0.234317655,5.388163155,420,lunge,1.980429188,3.595860841,1.437008766,1,1.297447214,1.615431653,mn14_113b,4/23/2014 23:52,57.659963,-134.005672
203635,220134,6.019738294,0.082159984,-0.757683124,-0.82052641,8.414681587,42.71972366,-0.69894466554858+0i,1,-59.83817251,2.097219525,-34.58868861,2.054742617,2.249617509,1.934407636,NA,-0.05233184,2.054742617,2.249617509,2.880716555,203635,40727,1.175473887,4.956003242,420,lunge,2.525049272,4.33083908,2.451902794,1,1.688342939,1.805789808,mn14_113b,4/23/2014 23:53,57.660099,-134.00636
204429,220928,6.033276829,4.06E-05,-0.043494358,-1.00746128,0.004616474,2.472051969,-0.0354840736573496+0i,1,-40.52346724,2.434324726,-47.03288931,0.811146849,1.299116801,0.970487238,NA,0.008778027,NA,1.299116801,3.550718485,204429,40885.8,0.0823731,3.652811106,420,lunge,3.24040597,3.67303952,0.907925797,1,0.752986785,0.43263355,mn14_113b,4/23/2014 23:55,57.661081,-134.005264
204741,221240,5.960311898,-0.009388171,-0.106666479,-1.010492804,-1.058721712,6.025762839,-0.0865765443063074+0i,1,-65.29177909,2.002036134,-44.91358483,0.81977955,1.426458411,0.975145182,NA,0.004358974,NA,1.426458411,2.961078425,204741,40948.2,0.158381068,4.126100694,420,lunge,2.634635381,3.626787679,1.484231932,1,1.092308753,0.992152298,mn14_113b,4/23/2014 23:56,57.661227,-134.007409
204991,221490,5.95605433,-0.091890248,-0.12974132,-1.050874633,-9.919722835,7.038140067,-0.0992116133303734+0i,1,72.91424652,-1.86899898,-43.85437996,1.295179492,1.494706761,1.269357435,NA,0.003403001,1.295179492,1.494706761,1.088981051,204991,40998.2,0.61618187,3.970613919,420,lunge,0.70146983,2.75288082,2.045400119,1,1.577606515,2.05141099,mn14_113b,4/23/2014 23:57,57.66192,-134.007422
205321,221820,5.881255914,0.225213534,-0.474496191,-0.818697105,26.77503418,30.09549901,-0.441778806364088+0i,1,-28.05937791,2.651864123,-47.85494253,0.629501227,1.252840271,0.877475322,NA,-0.007085331,NA,1.252840271,2.313170786,205321,41064.2,-0.267784904,5.229417894,420,lunge,0.783003197,2.430526027,1.988005854,1,1.892238943,1.64752283,mn14_113b,4/23/2014 23:58,57.662773,-134.007373
205433,221932,5.859545627,-0.060656664,-0.149546227,-1.071150029,-6.419988798,7.947849314,-0.117218173823991+0i,1,-133.0074801,0.820174196,-46.72885861,0.973106934,1.316661543,1.0617026,NA,0.004397584,NA,1.316661543,1.679918524,205433,41086.6,0.816291026,3.918682012,420,lunge,1.436024685,2.784652434,1.584951697,1,1.100854512,1.348627749,mn14_113b,4/23/2014 23:59,57.662767,-134.008057
205668,222167,5.907259238,0.211707931,-0.207075812,-0.948429282,24.60511365,12.31642254,-0.187912199980633+0i,1,-58.92187263,2.113211975,-47.97392993,0.966166184,1.246279993,1.057623247,NA,0.000441512,NA,1.246279993,1.895194024,205668,41133.6,-0.062872198,3.652220851,420,lunge,0.548076862,1.989063179,2.138578254,1,2.393257561,1.440986317,mn14_113b,4/23/2014 23:59,57.66221,-134.009448
205963,222462,5.997516192,-0.082146785,0.025633774,-0.993660364,-9.448762793,-1.477749801,0.019717635357552+0i,1,51.12754518,-2.249248652,-46.63905315,1.019526771,1.321889148,1.089392853,NA,0.000257642,NA,1.321889148,1.516678571,205963,41192.6,-0.025697161,3.768735455,420,lunge,1.246419885,2.895445268,1.121011376,1,0.487552843,1.649025383,mn14_113b,4/24/2014 0:00,57.662916,-134.009117
