v(),X.1,X,ans,p,tempr,pitch,roll,head,flownoise,speedSP,speedFN,Aw1,Aw2,Aw3,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime,p2,pitch2
81,132635,132635,0.070929791,14.20969474,5.341062666,21.52375663,-20.87695184,-65.12107816,-50.05463096,NA,3.948589625,0.070929791,-0.053793456,0.731804417,132635,26527,-2.577196691,23.25108802,158,lunge,-0.091876543,17.86767832,4.148820976,1.118682231,3.030138744,17.95955486,mn13_109a,2013-04-19 16:49:00,NA,NA
82,146099,146099,0.372247757,29.43337784,5.421538984,91.62562716,-18.67544286,-75.66304676,-48.46790108,NA,4.480878833,0.372247757,-0.938027448,1.165740524,146099,29219.8,5.314094027,24.40783911,170,lunge,0.870871305,35.14989778,4.808114788,1.361600904,3.446513884,34.27902647,mn13_109a,2013-04-19 17:33:00,NA,NA
83,10830,10830,NA,13.3647714,5.163256796,8.035528224,-11.18536338,142.598286,-61.74627073,NA,3.026847506,0.085335328,-0.235678384,1.191860705,10830,2166,2.137182861,13.14603756,5,lunge,9.760322924,13.73663449,3.029603291,1,2.163290306,3.97631157,mn13_110a,NA,NA,NA
84,19615,19615,NA,17.63289814,5.000694354,-63.71563971,3.438897144,-37.26121117,-61.552661,NA,2.889884978,-0.400279908,0.03863771,0.642973211,19615,3923,-2.369539652,24.97972255,10,lunge,5.798004018,18.18016367,4.187982728,1.617435546,2.570547182,12.38215965,mn13_110a,NA,NA,NA
85,85931,85931,NA,15.70914739,5.193368487,79.4585028,-74.94826144,33.4898085,-67.87696574,NA,2.316736187,0.621297804,-0.721931728,0.194139908,85931,17186.2,-0.274068213,4.791605968,44,lunge,3.29976267,19.34016673,2.340338194,1.201483539,1.138854655,16.04040406,mn13_110a,NA,NA,NA
86,86271,86271,NA,15.62314268,5.211423606,90.84290648,-39.50046605,0.042442641,-69.1902011,2.543569611,2.283640403,0.692399013,-0.433992176,0.526465883,86271,17254.2,-0.273839994,4.957365304,45,lunge,0.093914778,19.31503751,2.338876433,1.302929372,1.035947061,19.22112274,mn13_110a,NA,NA,NA
87,86535,86535,NA,14.85887513,5.237341043,37.79441159,-79.52378481,139.43497,-75.134346,NA,1.994113086,0.349091794,-1.002776792,0.185423151,86535,17307,0.763663779,3.484688498,46,lunge,4.325542935,16.67253463,2.069066668,1.090849392,0.978217277,12.3469917,mn13_110a,NA,NA,NA
88,87238,87238,NA,21.04317265,5.199892529,100.7347617,-39.29636724,33.04809682,-78.53737068,2.150535184,1.750548484,0.810010826,-0.42488733,0.519178034,87238,17447.6,0.50756197,2.827166562,47,lunge,5.041336989,22.76066663,2.070331225,1,1.074926362,17.71932964,mn13_110a,NA,NA,NA
89,87706,87706,NA,16.21773547,5.158176971,96.06607688,-57.60728537,-18.30644028,-72.46065629,NA,2.256229279,0.844464849,-0.641300478,0.406867284,87706,17541.2,1.331253209,7.969531334,48,lunge,2.351488174,18.98443568,2.266480999,1.08243165,1.184049349,16.63294751,mn13_110a,NA,NA,NA
90,87972,87972,NA,19.84692099,5.118233615,122.9645952,-31.94278688,15.13160394,-66.83896854,2.34084065,2.284123969,0.850818926,-0.244588697,0.39229487,87972,17594.4,-0.310836112,5.08765239,49,lunge,6.718131566,22.58587117,2.349828534,1.006054233,1.343774302,15.86773961,mn13_110a,NA,NA,NA
91,88440,88440,NA,18.60005643,5.175159559,89.10457749,-48.6937517,159.1886597,-71.46046774,NA,2.173617872,0.74131724,-0.565643244,0.497039036,88440,17688,0.555742131,5.850847272,50,lunge,7.556947209,21.44744672,2.301327907,1,1.612677717,13.89049951,mn13_110a,NA,NA,NA
92,88771,88771,NA,24.37187491,5.125318616,-31.12601088,11.1637817,-47.74234342,-68.53039323,NA,2.368289091,-0.262002,0.182138781,0.922929632,88771,17754.2,-0.230122667,8.543756469,50,lunge,23.96596042,26.31217549,2.389389118,1,1.451605274,2.346215079,mn13_110a,NA,NA,NA
93,89033,89033,NA,18.25148718,5.111725673,78.98111206,-65.38236172,-75.00665767,-70.54935554,NA,2.137506752,0.660905825,-0.729115618,0.334086735,89033,17806.6,0.384814187,6.519452919,50,lunge,7.019305539,21.42801305,2.360822232,1,1.389916473,14.40870751,mn13_110a,NA,NA,NA
94,89212,89212,NA,13.85222396,5.042810073,103.3439376,-67.48090446,-77.2792338,-71.17173658,NA,2.064368624,0.915860548,-0.668824947,0.277297551,89212,17842.4,1.642467027,6.51207399,50,lunge,2.439021026,15.68346075,2.221065679,1,1.277928563,13.24443973,mn13_110a,NA,NA,NA
95,89523,89523,NA,21.10013675,5.047481056,115.2043133,-51.50167208,-63.80090094,-66.61570905,2.396807809,2.349351623,0.809781711,-0.402160633,0.31987385,89523,17904.6,-0.401469985,4.800750732,51,lunge,6.719666648,24.28233446,2.372838195,1.09258275,1.280255444,17.56266782,mn13_110a,NA,NA,NA
96,89832,89832,NA,18.08218183,5.053337574,79.40375657,-62.4966188,-146.6671129,-79.409969,NA,1.873502597,0.726650925,-0.776285273,0.404166762,89832,17966.4,1.348780402,5.246880352,51,lunge,7.913533703,19.75625368,1.954907782,1,1.276616969,11.84271998,mn13_110a,NA,NA,NA
97,90143,90143,NA,20.00207032,5.057906077,80.3332999,-45.059396,77.48923818,-72.09864278,NA,2.174570975,0.583910506,-0.489669965,0.488655778,90143,18028.6,-0.92899018,4.177790002,52,lunge,5.864120324,23.45919021,2.268374012,1.184154934,1.084219079,17.59506988,mn13_110a,NA,NA,NA
98,90434,90434,NA,20.24473932,5.062823951,64.00821065,-60.57819837,-147.2955028,-69.49506915,NA,2.200372406,0.457535402,-0.637672712,0.359629855,90434,18086.8,-1.340501614,6.718978834,53,lunge,6.674125552,23.73078206,2.339390166,1.296824978,1.042565188,17.05665651,mn13_110a,NA,NA,NA
99,90714,90714,NA,19.53528151,5.054983108,113.462186,-56.73962605,111.4646183,-74.42173533,2.364353972,1.935588278,0.839465154,-0.460549691,0.302068853,90714,18142.8,0.039409029,3.393085334,53,lunge,7.904622561,22.40619843,2.227210225,1.03081989,1.196390335,14.50157587,mn13_110a,NA,NA,NA
100,91049,91049,NA,21.71983287,5.04627893,113.2611909,-63.64134777,79.31447944,-70.42165658,2.835903869,2.230192247,0.950498176,-0.560925326,0.277941388,91049,18209.8,1.354573274,8.557051953,53,lunge,8.458343565,24.86100829,2.247759385,1,1.337920872,16.40266472,mn13_110a,NA,NA,NA
101,91285,91285,NA,22.82991393,5.036804918,73.60324363,-32.28002973,-121.736198,-68.76617961,NA,2.372789871,0.544503883,-0.388692757,0.615325878,91285,18257,-0.892882686,7.129749488,53,lunge,10.63992527,26.13618315,2.412318032,1,1.570578959,15.49625788,mn13_110a,NA,NA,NA
102,91741,91741,NA,20.66136872,5.017120089,105.2739412,-80.96141248,197.5912839,-73.95103328,2.747450977,2.057335902,0.81932624,-0.617816872,0.09827915,91741,18348.2,0.302536311,4.967982301,54,lunge,8.053466102,23.90816557,2.161083028,1,1.184780229,15.85469947,mn13_110a,NA,NA,NA
103,92011,92011,NA,17.73831329,5.013613616,88.00878347,-65.60851939,-35.78555707,-69.15019677,NA,2.293570184,0.749567433,-0.706811716,0.3204973,92011,18402.2,0.774323882,5.12795104,54,lunge,5.286969141,20.46518297,2.351978385,1,1.434918756,15.17821383,mn13_110a,NA,NA,NA
104,92336,92336,NA,13.87635928,5.022266106,112.1920572,-68.09048207,-18.39690476,-74.08342274,2.305961817,1.949455927,0.86700809,-0.540607109,0.21742699,92336,18467.2,0.437585048,3.895005643,55,lunge,0.329590557,16.29808919,2.142394731,1,1.162319977,15.96849863,mn13_110a,NA,NA,NA
105,93073,93073,NA,0.026596826,5.035717695,14.6510155,5.669730667,-7.629176118,-112.8383063,NA,0.804529732,0.131548763,0.101094367,1.018277971,93073,18614.6,0.310919683,2.581841841,56,lunge,-0.111482749,8.196047303,2.125253722,1,1.342479028,8.307530052,mn13_110a,NA,NA,NA
106,93964,93964,NA,19.69881851,4.921224849,99.91914649,-58.28927799,124.6189076,-67.20277377,2.935040404,2.520791053,0.676076958,-0.483297833,0.29861578,93964,18792.8,-1.146604925,5.134552737,57,lunge,7.036214707,23.88528569,2.553177597,1,1.731950644,16.84907098,mn13_110a,NA,NA,NA
107,94784,94784,NA,21.87950462,4.838327339,103.2891098,-44.33602487,61.63064861,-73.5924252,2.266971087,2.010600722,0.815861601,-0.451195429,0.461775919,94784,18956.8,0.396246661,5.107785223,57,lunge,11.88741854,24.29505673,2.240713581,1,1.348694347,12.40763819,mn13_110a,NA,NA,NA
108,95427,95427,NA,21.88334298,4.767293328,111.0980854,-72.16841102,-120.6223159,-79.93121466,1.836900355,1.663477726,0.832409555,-0.543617916,0.174867286,95427,19085.4,0.092747508,2.39605322,57,lunge,8.50154098,24.33520805,1.873936824,1.045561938,0.828374886,15.83366707,mn13_110a,NA,NA,NA
109,96714,96714,NA,18.43372207,4.851524025,106.8721484,-88.92168273,-79.77917395,-73.62404158,2.882946708,2.163352529,0.950728722,-0.705020272,0.01327018,96714,19342.8,1.801353583,8.413322177,58,lunge,5.39321348,21.39450492,2.341056921,1,1.376670971,16.00129144,mn13_110a,NA,NA,NA
110,96911,96911,NA,13.35973733,4.878110546,-121.6578572,41.29292135,46.97290089,-91.29656321,1.351631235,1.146727566,-0.856562816,0.315535003,0.359255462,96911,19382.2,-0.18649788,3.092334888,59,lunge,11.36973136,22.49420652,1.772234243,1.092214296,0.680019947,11.12447516,mn13_110a,NA,NA,NA
111,97732,97732,NA,24.38703634,4.982475696,98.20927834,-84.12540615,122.1342695,-64.56752599,3.069846693,2.471339581,0.750402721,-0.646499737,0.066519529,97732,19546.4,-0.071402273,5.682455171,60,lunge,11.76455671,27.42648892,2.576193699,1,1.784464345,15.66193221,mn13_110a,NA,NA,NA
112,98352,98352,NA,17.69541415,4.98293878,108.2989979,-76.63746306,30.12185971,-73.72135437,2.591468909,1.99127854,0.958743285,-0.673998128,0.160103368,98352,19670.4,1.792984821,6.44702567,61,lunge,3.249837296,19.64976307,2.356375458,1.155577086,1.200798372,16.39992577,mn13_110a,NA,NA,NA
113,99806,99806,NA,13.87655544,4.856848279,84.33612672,-68.98069685,-72.69543265,-73.1553706,NA,2.08021252,0.74656785,-0.769425075,0.295652071,99806,19961.2,1.099423516,4.846417773,62,lunge,1.444553774,16.38901819,2.189419275,1.13034158,1.059077694,14.94446442,mn13_110a,NA,NA,NA
114,101493,101493,NA,-0.021207617,4.846378197,15.60436986,4.735915263,-23.15386064,-73.13464987,NA,1.856450423,0.137495147,0.082848436,1.000028496,101493,20298.6,0.125824948,2.626488747,63,lunge,-0.048347695,5.999020728,2.181415994,1.071637151,1.109778843,6.047368423,mn13_110a,NA,NA,NA
115,101740,101740,NA,12.93530398,4.879911393,92.00828309,-93.04784807,178.0847068,-71.75307142,NA,1.92023983,0.724468115,-0.698520061,-0.037192852,101740,20348,0.069224184,4.156725908,64,lunge,2.533075306,15.18776243,1.993840805,1,1.132810101,12.65468713,mn13_110a,NA,NA,NA
116,102526,102526,NA,14.28944352,5.05282071,102.8670325,-47.42665132,-78.99516874,-81.4395671,1.408475096,1.593031848,0.768727587,-0.451369852,0.414668533,102526,20505.2,-0.16502802,4.744517501,65,lunge,2.91181462,15.83240783,1.702570875,1.127065244,0.57550563,12.92059321,mn13_110a,NA,NA,NA
117,103150,103150,NA,12.98792521,5.100803504,18.76293936,-64.27010548,19.26906498,-74.11700111,NA,1.926313863,0.185051203,-1.00899926,0.486247103,103150,20630,1.326207475,5.266024015,66,lunge,4.589249773,13.1434054,2.22450557,1.003211043,1.221294527,8.554155631,mn13_110a,NA,NA,NA
118,103428,103428,NA,13.96558693,5.05708908,104.7597911,-54.34513187,-20.55868202,-69.34474873,2.43315617,2.083671322,0.761474968,-0.47683305,0.342070086,103428,20685.6,-0.378863784,3.901080842,66,lunge,2.023974422,16.72432836,2.129976463,1.10570748,1.024268984,14.70035394,mn13_110a,NA,NA,NA
119,103680,103680,NA,17.12970531,5.127481439,21.8125311,-32.99193779,91.81475109,-78.50418991,NA,1.688580337,0.168662553,-0.476639231,0.734186203,103680,20736,-1.064631264,5.538586894,67,lunge,4.845423817,18.17245181,2.202532981,1.076742506,1.125790475,13.32702799,mn13_110a,NA,NA,NA
120,104027,104027,NA,11.94132487,5.249401163,23.09283181,-86.17229011,-54.3364613,-66.84901206,NA,2.140045574,0.203518485,-0.993971567,0.066502368,104027,20805.4,0.164460326,3.478165814,68,lunge,1.456612377,13.21956568,2.274226858,1.041276164,1.232950694,11.76295331,mn13_110a,NA,NA,NA
121,104394,104394,NA,0.86863179,5.222820475,38.20656286,-14.66010306,66.53143172,1,NA,23.21003653,0.296969636,-0.217004214,0.829523746,104394,20878.8,-0.908005663,4.46104713,69,lunge,0.346254631,3.138648536,NA,23.21003653,0,2.792393904,mn13_110a,NA,NA,NA
122,104609,104609,NA,9.9199155,5.264149824,34.18089147,-64.0371285,-51.6360606,-86.46427421,NA,1.475423012,0.280898705,-0.821413392,0.399971378,104609,20921.8,-0.433210225,3.657990057,70,lunge,2.641569399,11.90001606,1.777002789,1,0.796749417,9.258446659,mn13_110a,NA,NA,NA
123,104817,104817,NA,15.55502362,5.256632339,48.44289456,-37.13785899,189.2157799,-91.29159768,NA,1.168098641,0.420406271,-0.564196662,0.744978031,104817,20963.4,0.24242275,3.118296766,71,lunge,5.165031961,15.55502362,1.794786505,1.044344113,0.750442392,10.38999166,mn13_110a,NA,NA,NA
124,105118,105118,NA,12.42059562,5.339156882,-1.616720509,-57.35039497,-108.0303065,-90.78094629,NA,1.111481959,-0.013631454,-0.813459084,0.521221649,105118,21023.6,-0.331307123,1.975177998,72,lunge,5.054812941,12.57042079,1.389744893,1,0.411469682,7.515607852,mn13_110a,NA,NA,NA
125,105342,105342,NA,0.115913873,5.318582089,17.59847868,-6.138171391,-42.5304551,-90.32452758,NA,1.207452928,0.150403508,-0.103893295,0.966062439,105342,21068.4,-0.1647047,2.099919107,72,lunge,-0.127718797,3.534818525,1.925789194,1,1.226949762,3.662537322,mn13_110a,NA,NA,NA
126,105738,105738,NA,17.68523393,5.349799343,105.1335054,-57.82139445,-135.6990796,-71.81636533,1.889015589,2.072450016,0.958253325,-0.620846764,0.390644389,105738,21147.6,2.027758991,6.043397633,73,lunge,5.937111492,18.5015768,2.2129615,1,1.24984208,12.56446531,mn13_110a,NA,NA,NA
127,108301,108301,NA,13.4885404,5.094704393,126.4828532,-110.421708,131.2936526,-68.19523451,2.312643347,2.124125447,0.943736973,-0.445951849,-0.166040362,108301,21660.2,0.558203986,5.801232158,75,lunge,-0.105808681,16.00934691,2.165051272,1.141162603,1.023888669,16.11515559,mn13_110a,NA,NA,NA
128,108549,108549,NA,13.31622622,5.129633588,41.48164505,-36.64644423,-77.45219802,-88.41870576,NA,1.194956927,0.365051269,-0.575389356,0.773451805,108549,21709.8,0.302113291,2.665208561,76,lunge,3.669316714,13.81676449,1.627976477,1,0.635591712,10.14744778,mn13_110a,NA,NA,NA
129,109645,109645,NA,14.98892574,5.181297425,121.3152762,-77.73903404,177.6460813,-69.32212416,2.332000614,2.115853567,0.914927212,-0.502591595,0.109224063,109645,21929,0.486222271,4.957751412,78,lunge,2.125090026,17.48742228,2.158620135,1.068206574,1.090413561,15.36233225,mn13_110a,NA,NA,NA
130,109979,109979,NA,14.36753555,5.282584399,117.4172728,-63.6742379,5.098604433,-74.20635244,2.137396282,1.840889616,0.907238005,-0.494232495,0.244541479,109979,21995.8,0.604794132,3.856235733,79,lunge,2.079500384,16.79727169,1.844365442,1.105700897,0.738664545,14.71777131,mn13_110a,NA,NA,NA
131,110694,110694,NA,16.46254009,5.240871502,-31.45073816,-17.14412683,179.9329693,-87.98694496,NA,1.216017434,-0.250607633,-0.262366297,0.850503729,110694,22138.8,-0.738829103,4.826932423,80,lunge,8.679020071,18.39099221,2.272255238,1.005006682,1.267248556,9.711972141,mn13_110a,NA,NA,NA
132,111238,111238,NA,14.05896551,5.272310758,52.78819454,-58.28281562,-73.45856268,-76.90531693,NA,1.837600127,0.451634477,-0.774134766,0.478436181,111238,22247.6,0.156440745,5.962134519,81,lunge,3.453778484,15.33094011,2.025503986,1,1.072205378,11.87716163,mn13_110a,NA,NA,NA
133,111659,111659,NA,14.25286485,5.286506885,114.7602639,-116.3553094,24.42590826,-64.81033942,2.548455639,2.469785586,0.879657275,-0.50447561,-0.249933605,111659,22331.8,0.435358964,5.118970049,82,lunge,0.46004653,17.40932464,2.501595483,1.099726014,1.401869468,16.94927811,mn13_110a,NA,NA,NA
134,112136,112136,NA,18.33707759,5.28043729,95.02170749,-78.49532904,-140.3219956,-72.50286163,2.184771661,1.95963813,0.733978931,-0.658804241,0.13409117,112136,22427.2,-0.045566839,4.867585094,83,lunge,6.699790998,20.27222169,2.01696705,1,1.038646942,13.5724307,mn13_110a,NA,NA,NA
135,113184,113184,NA,15.79203615,5.229285756,90.2519783,-79.33876657,-97.92140692,-72.91829105,NA,1.97308308,0.793668397,-0.776545584,0.146185708,113184,22636.8,1.176372589,5.076355324,84,lunge,3.940818399,18.16249459,1.97308308,1.084829769,0.888253312,14.22167619,mn13_110a,NA,NA,NA
136,118382,118382,NA,21.41624601,5.474937425,52.60414698,-55.99935087,-100.1534751,-71.92220866,NA,2.026622805,0.455279456,-0.763624034,0.515083502,118382,23676.4,0.269472003,4.66962615,91,lunge,9.891543087,23.1036468,2.20476346,1.10242546,1.102338,13.21210372,mn13_110a,NA,NA,NA
137,119011,119011,NA,16.05369813,5.390695399,27.55646351,-62.28572453,-89.55143057,-80.262491,NA,1.629637055,0.21887576,-0.79016906,0.415099203,119011,23802.2,-0.794231458,3.974743732,92,lunge,4.343842442,17.66094772,2.103614072,1.172405276,0.931208796,13.31710528,mn13_110a,NA,NA,NA
138,119287,119287,NA,14.20171945,5.296597209,128.4998101,-61.63136902,71.41691552,-79.16024125,1.725869836,1.583337087,0.926075757,-0.393044554,0.212240379,119287,23857.4,0.276314173,4.705545536,92,lunge,2.696351889,16.12177216,1.589183973,1.069289654,0.519894319,13.42542027,mn13_110a,NA,NA,NA
139,120200,120200,NA,16.9585522,5.225787086,89.12353136,-51.53130431,-11.84885427,-86.1496962,NA,1.457619721,0.746679058,-0.593623048,0.471659778,120200,24040,0.628938376,3.134665464,93,lunge,7.330660175,17.47599798,1.787030033,1,0.877703841,10.14533781,mn13_110a,NA,NA,NA
140,120608,120608,NA,14.14601197,5.209752841,-22.73166378,-9.621682888,185.3827321,-81.90889184,NA,1.492143419,-0.167717248,-0.139455242,0.822615557,120608,24121.6,-1.460774885,6.124378736,94,lunge,5.408573583,15.6290995,2.200141071,1.031152808,1.168988262,10.22052592,mn13_110a,NA,NA,NA
141,121104,121104,NA,14.73287033,5.22999952,110.061163,-52.78254393,-64.65634627,-77.74588139,2.234174565,1.730696604,0.893610335,-0.497717759,0.378027399,121104,24220.8,0.887397789,3.692079225,95,lunge,4.45451616,17.03570914,1.900113221,1,1.031146052,12.58119298,mn13_110a,NA,NA,NA
142,121358,121358,NA,14.27444185,5.22480149,137.9877342,-17.57067648,-61.59803581,-72.40605145,2.014103932,1.940882375,1.069426351,-0.123966539,0.391487105,121358,24271.6,1.427433983,8.130436,95,lunge,3.283875925,16.40212244,1.940882375,1,0.962120568,13.11824651,mn13_110a,NA,NA,NA
143,123266,123266,NA,16.63409677,5.109138703,48.20185399,-67.53710669,-79.52804795,-82.80096835,NA,1.681632414,0.426481759,-0.881035618,0.364268595,123266,24653.2,0.435559395,5.274313808,97,lunge,5.934126695,17.87288273,2.221668444,1.055939091,1.165729353,11.93875603,mn13_110a,NA,NA,NA
144,124081,124081,NA,-0.066586651,5.179137616,17.64329257,5.791807854,57.28080047,-86.26392104,NA,1.320234303,0.155669693,0.101222677,0.997937865,124081,24816.2,0.147747383,2.256860789,97,lunge,-0.12522539,6.111044868,2.070510557,1.097246301,0.973264256,6.236270258,mn13_110a,NA,NA,NA
145,124319,124319,NA,17.02116113,5.074109736,83.71230484,-70.76609817,72.18965545,-74.59752951,NA,1.831501441,0.688556818,-0.725690064,0.253193578,124319,24863.8,0.312955386,3.526856688,98,lunge,4.955503745,18.64334238,1.917789611,1,1.034951024,13.68783864,mn13_110a,NA,NA,NA
146,124649,124649,NA,23.39314326,5.165328309,42.25179365,-9.906072751,-13.66837146,-81.91833883,NA,1.443548799,0.368959132,-0.164273881,0.940658232,124649,24929.8,0.232383924,2.352312517,99,lunge,12.58483582,23.65232639,1.890891765,1.070768063,0.820123702,11.06749056,mn13_110a,NA,NA,NA
147,124991,124991,NA,16.89946514,5.149770278,76.2095548,-92.37391592,200.2519586,-69.86257903,NA,2.077221407,0.672622191,-0.856943519,-0.035525771,124991,24998.2,0.88230559,4.23271527,99,lunge,4.975492648,18.80004701,2.184283393,1.021682479,1.162600914,13.82455436,mn13_110a,NA,NA,NA
148,125357,125357,NA,15.06198116,5.157230179,70.60824544,-55.50332309,-70.54181753,-72.77906708,NA,2.07533146,0.634107606,-0.737989634,0.507143205,125357,25071.4,0.953508231,3.423701013,100,lunge,5.691629589,16.48516051,2.10171505,1,1.106958915,10.79353092,mn13_110a,NA,NA,NA
149,125799,125799,NA,16.60550671,5.131140264,129.32788,-52.40967697,131.0932035,-78.01800376,2.047953151,1.815274109,0.959381883,-0.359933818,0.277089524,125799,25159.8,0.60293485,4.522914711,100,lunge,3.221816086,19.70903509,2.188421258,1.080740572,1.107680686,16.487219,mn13_110a,NA,NA,NA
150,126145,126145,NA,14.85530492,5.166603526,68.48033301,-84.20040015,-18.33799523,-68.01821093,NA,2.260572815,0.655226271,-0.95775621,0.09727857,126145,25229,1.613283585,8.152758317,101,lunge,4.701742036,17.32871983,2.260572815,1,1.316746911,12.62697779,mn13_110a,NA,NA,NA
151,126551,126551,NA,19.33717519,5.145175775,42.13978418,-42.03065795,87.32194182,-80.35176093,NA,1.584230129,0.311621974,-0.54154951,0.60080485,126551,25310.2,-1.306198521,5.248611607,101,lunge,7.281940705,21.27114285,2.009643095,1,1.02492714,13.98920215,mn13_110a,NA,NA,NA
152,126797,126797,NA,14.92300842,5.147172853,46.05901739,-53.9464407,-39.35411028,-83.42044356,NA,1.459351949,0.352654674,-0.670715806,0.488262142,126797,25359.4,-0.966375578,5.282161629,102,lunge,3.025173338,16.08361012,2.273987182,1.037954739,1.236032443,13.05843678,mn13_110a,NA,NA,NA
