"","X.4","X.3","X.1","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","DateTime","LAT","LON","pnorm","Am1","Am2","Am3","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","Temp","roll2","n2","head2","speedJJ","speedFNexp","rollrate","TspeedFN","TspeedJJ","X.2","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","dive1","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"64",64,64,85537,85537,1.064113598,4.962270747,6.093118218,51.99039622,35.67207088,17.83885545,-77.27427988,NA,2.097691668,1.064113598,-0.227851628,0.588819596,85537,17107.4,2.327321506,5.739526563,125,"lunge",-0.059810717,5.037157912,2.624078484,1,1.64995233,5.096968629,"mn13_109a","2013-04-19 14:12:00",57.736612,-135.324647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.62874710181257,0.691515561,358.624130543771,0.716666666666667,-41.068834,0.00080933,117,5.4,NA,195.924587,-39.42400326,64,0.380409359010032
"65",65,65,85805,85805,-0.707857538,3.166007099,6.222750401,9.673416326,-76.07769917,32.87761793,-66.02383817,NA,2.157565023,-0.707857538,-0.210371545,0.605862996,85805,17161,-0.439433345,3.088358317,125,"lunge",-0.102116935,3.687222616,2.17930212,1,1.364126175,3.789339552,"mn13_109a","2013-04-19 14:12:00",57.737136,-135.324629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.45022434691709,0.691515561,305.067304075126,0.716666666666667,-41.068834,0.00080933,117,5.4,NA,195.924587,-39.42400326,65,0.408125893148608
"66",66,66,86257,86257,-0.696127408,5.186305879,6.447693022,48.18011369,-82.41390114,192.5976068,-79.60467546,NA,1.387604453,-0.696127408,-0.580526131,0.567336227,86257,17251.4,0.679930368,6.029371212,125,"lunge",-0.064587192,5.613340584,1.90259491,1,1.221371477,5.677927776,"mn13_109a","2013-04-19 14:14:00",57.737365,-135.324058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.48943891404392,0.819591732,206.831674213175,0.9,-40.516894,0.001002399,117,5.4,NA,1249.398548,-39.59981798,66,0.401696942374686
"67",67,67,86842,86842,-0.808623166,4.608812574,6.663683534,35.86994036,-87.45084783,-17.7068542,-70.33118583,NA,1.751099182,-0.808623166,-0.508458876,0.508816911,86842,17368.4,0.806739402,4.401763544,125,"lunge",0.216617935,5.165192255,1.865214297,1,1.110985687,4.94857432,"mn13_109a","2013-04-19 14:16:00",57.736776,-135.324691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.70207743472542,0.691515561,340.623230417627,0.783333333333333,-41.068834,0.00080933,117,5.4,NA,195.924587,-39.42400326,67,0.370085618993971
"68",68,68,87397,87397,-0.333680612,2.947740222,6.735267943,-26.05437355,-42.64122931,30.82219111,-67.64247241,NA,2.181377987,-0.333680612,0.209927018,0.837047163,87397,17479.4,-0.733192857,3.575389394,125,"lunge",-0.038911101,3.968648445,2.209793605,1,1.292675964,4.007559547,"mn13_109a","2013-04-19 14:18:00",57.738219,-135.325192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.24161266625284,0.691515561,182.483799875853,0.816666666666667,-41.068834,0.00080933,117,5.4,NA,195.924587,-39.42400326,68,0.446107400736468
"69",69,69,88092,88092,-0.088602248,7.971441481,6.807747754,81.65639573,-43.78911227,-52.99364508,-70.36414973,NA,1.814710631,-0.088602248,-0.652249726,0.807107605,88092,17618.4,0.406884164,5.819045475,125,"lunge",0.628698012,8.444936035,1.987052341,1.075451144,0.911601197,7.816238023,"mn13_109a","2013-04-19 14:20:00",57.738652,-135.323639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.32342355534819,0.819591732,97.0270666044566,1,-40.516894,0.001002399,117,5.4,NA,1249.398548,-39.59981798,69,0.430399355166277
"70",70,70,88468,88468,-0.386780133,6.288101921,6.807165821,39.98338445,-55.40615343,-139.3010669,-73.64685817,NA,1.756809006,-0.386780133,-0.37286307,0.833933675,88468,17693.6,-0.078418028,5.342431925,127,"lunge",1.918232055,6.959446078,2.016386795,1,1.043449856,5.041214023,"mn13_109a","2013-04-19 14:21:00",57.739034,-135.32337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.21597777218091,0.646577994,634.793331654272,0.05,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,70,0.451268064397517
"71",71,71,88738,88738,-0.037580399,11.19541708,6.757269698,71.42238505,-37.76644635,126.2984447,-69.91296122,NA,1.802869802,-0.037580399,-0.479106637,0.754393817,88738,17747.6,-1.034956593,5.825420583,127,"lunge",2.496517303,12.32346702,1.881437653,1,0.904772391,9.82694972,"mn13_109a","2013-04-19 14:22:00",57.738817,-135.323331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.26300565109061,0.646577994,658.901695327182,0.0333333333333333,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,71,0.441890191267561
"72",72,72,88990,88990,0.140512496,8.781886634,6.777478582,113.3898574,-32.30013645,-46.25070329,-70.23040562,NA,1.756269046,0.140512496,-0.820345188,0.658010872,88990,17798,0.598054516,7.412339044,128,"lunge",-0.043959516,10.09835109,1.989780545,1,1.205514372,10.1423106,"mn13_109a","2013-04-19 14:23:00",57.738502,-135.323626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.33340951900122,0.646577994,690.022855700365,0.0166666666666667,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,72,0.42855743574237
"73",73,73,89183,89183,-0.209775697,9.336120543,6.777936388,75.65686028,-49.41050905,92.03772928,-75.12367641,NA,1.779141337,-0.209775697,-0.727215557,0.92640927,89183,17836.6,1.924835348,8.169596076,134,"lunge",1.020869814,9.626639262,2.094416391,1,1.257271279,8.605769449,"mn13_109a","2013-04-19 14:24:00",57.738822,-135.32384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.17592375954164,0.646577994,652.777127862492,0,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,73,0.459574925644753
"74",74,74,89410,89410,-0.214134688,8.014962317,6.747591212,102.4620474,-64.57828629,-76.93001012,-81.8477676,NA,1.314950531,-0.214134688,-0.869525924,0.596797094,89410,17882,0.746762481,2.967088733,134,"lunge",-0.066146357,8.416328764,1.631276136,1,0.702455483,8.482475121,"mn13_109a","2013-04-19 14:24:00",57.738654,-135.323169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.26222400712843,0.646577994,678.66720213853,0,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,74,0.442042873229586
"75",75,75,89599,89599,-0.495823162,5.813806768,6.766588223,10.36575846,-55.69950118,168.0681907,-69.93885257,NA,1.560598347,-0.495823162,-0.140489264,0.880638112,89599,17919.8,0.199503836,4.728320921,134,"lunge",0.418322987,5.960002331,1.627744692,1.010110715,0.617633976,5.541679344,"mn13_109a","2013-04-19 14:25:00",57.738391,-135.32291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.40206428407439,0.646577994,710.619285222316,0.0166666666666667,-42.144212,0.000228128,117,5.4,NA,2061.186778,-40.23832895,75,0.416308592001459
"76",76,76,95550,95550,0.511355687,68.40718551,5.669723531,41.94556588,4.531265935,70.42785469,-55.12820797,NA,3.282657653,0.511355687,-0.152180315,0.826984621,95550,19110,-0.155456188,11.6041201,136,"lunge",64.46378942,68.76666784,3.599122246,2.050002979,1.549119266,4.302878422,"mn13_109a","2013-04-19 14:45:00",57.744596,-135.314536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.69630370282296,0.27970162,808.891110846889,0,-46.29016,0.000259269,117,5.4,NA,16643.59401,-40.7433678,76,0.370878102104383
"77",77,77,98238,98238,0.303874511,-0.034404505,5.790351769,-94.56960474,45.10179056,-143.4632814,-65.21622296,NA,3.178656166,0.303874511,0.632599698,0.113068205,98238,19647.6,-2.835601173,43.54822793,137,"lunge",-0.086047941,2.023147029,3.481894156,1.800977896,1.68091626,2.10919497,"mn13_109a","2013-04-19 14:54:00",57.742922,-135.30636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.55943518737658,0.975864574,727.830556212975,0.0666666666666667,-40.647707,0.002397847,117,5.4,NA,60403.14144,-40.41505903,77,0.390711202585676
"78",78,78,102469,102469,0.343842028,58.02328863,5.744922767,-63.54743547,12.23007296,4.15406689,-61.18217256,NA,2.744122722,0.343842028,0.683092335,0.609039495,102469,20493.8,-0.219318749,12.59815683,139,"lunge",51.82833622,59.0395758,4.100216576,1.986663399,2.113553177,7.211239578,"mn13_109a","2013-04-19 15:08:00",57.749199,-135.296187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.32609897541142,0.975864574,517.829692623426,0.3,-40.647707,0.002397847,117,5.4,NA,60403.14144,-40.41505903,78,0.429904320740749
"79",79,79,104349,104349,0.042010002,24.6160798,6.098977476,-43.63479562,-14.78205504,199.9353919,-62.12280338,NA,2.638212053,0.042010002,0.424140305,0.768504772,104349,20869.8,-1.188733465,13.61252579,141,"lunge",20.98858516,25.26706717,3.915352829,1,2.950287765,4.278482008,"mn13_109a","2013-04-19 15:14:00",57.747236,-135.29243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,3.39711693065779,0.975864574,779.135079197337,0.4,-40.647707,0.002397847,117,5.4,NA,60403.14144,-40.41505903,79,0.294367259182441
"80",80,80,108215,108215,0.68260554,13.41942412,5.582412059,78.82454425,3.24253927,65.43721078,-49.06742167,NA,4.125604352,0.68260554,-0.623857591,1.002860977,108215,21643,3.570996464,22.73640385,145,"lunge",-0.092622722,14.08864751,4.433824727,1.266471554,3.167353172,14.18127023,"mn13_109a","2013-04-19 15:27:00",57.743716,-135.277771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,0.391918545069717,0.561496598,67.575563520915,0.0833333333333333,-41.882058,0.000312386,117,5.4,NA,85.284268,-39.35897321,80,1
"81",81,81,132635,132635,0.070929791,14.20969474,5.341062666,21.52375663,-20.87695184,-65.12107816,-50.05463096,NA,3.948589625,0.070929791,-0.053793456,0.731804417,132635,26527,-2.577196691,23.25108802,158,"lunge",-0.091876543,17.86767832,4.148820976,1.118682231,3.030138744,17.95955486,"mn13_109a","2013-04-19 16:49:00",57.742315,-135.269712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,1.9007460624491,1.553144051,460.22381873473,0.183333333333333,-37.578582,0.000971961,117,5.4,NA,210.439259,-39.43925611,81,0.52610920509366
"82",82,82,146099,146099,0.372247757,29.43337784,5.421538984,91.62562716,-18.67544286,-75.66304676,-48.46790108,NA,4.480878833,0.372247757,-0.938027448,1.165740524,146099,29219.8,5.314094027,24.40783911,170,"lunge",0.870871305,35.14989778,4.808114788,1.361600904,3.446513884,34.27902647,"mn13_109a","2013-04-19 17:33:00",57.743833,-135.309802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19042013,2.67813595276544,1.184830431,653.440785829631,0.25,-39.492578,0.001938577,117,5.4,NA,25529.33535,-40.12673816,82,0.373394038852808
"246",427,427,55686,55686,NA,32.07391323,5.136780151,77.16187968,-47.01367854,190.840685,-63.1135368,2.96157224,2.84397993,0.781278507,-0.716417047,0.667750013,55686,11137.2,2.47924531,17.58847882,45,"lunge",5.179769036,36.56077307,4.354792517,1.414475538,2.940316979,31.38100404,"mn13_113d","2013-04-23 11:25:00",57.745849,-135.232619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042013,3.84616135970073,0.411521027,833.84840791022,0.533333333333333,-44.23327,0.000139835,117,5.4,NA,2571.727452,-40.36977701,427,0.259999492085223
"247",428,428,58120,58120,NA,43.07038836,5.12103354,147.7506612,-62.59013681,49.0124671,-78.98618766,1.773738387,1.474530014,1.151441407,-0.295512825,0.153243844,58120,11624,1.94754693,6.997077548,46,"lunge",17.47372758,44.81770312,3.224583412,1,2.255250216,27.34397554,"mn13_113d","2013-04-23 11:33:00",57.745009,-135.229529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042013,4.55590673569668,0.411521027,966.772020709005,0.666666666666667,-44.23327,0.000139835,117,5.4,NA,2571.727452,-40.36977701,428,0.219495274599181
"248",429,429,63256,63256,NA,35.05364481,5.01983932,19.27176966,-44.40964885,-101.6435025,-96.01831409,NA,1.275130733,0.168141868,-0.693025081,0.707455544,63256,12651.2,0.044269273,11.90933053,51,"lunge",33.46268121,37.79201704,2.229427719,1,1.438999627,4.329335826,"mn13_113d","2013-04-23 11:50:00",57.74484,-135.216372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042013,7.63811004707055,0.944485995,1731.43301412117,0.933333333333333,-40.615627,0.000296132,117,5.4,NA,1130.838573,-40.35188707,429,0.130922439430358
"249",430,430,78809,78809,NA,56.64402117,5.40170762,-19.14950588,-4.658541071,-159.3904219,-58.7736122,NA,3.373896677,-0.158020162,-0.076082886,0.933686741,78809,15761.8,-0.490178141,7.312033853,66,"lunge",45.03477566,57.43123349,4.360923511,2.917370764,1.443552747,12.39645783,"mn13_113d","2013-04-23 12:42:00",57.742712,-135.248259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042013,2.83370948792153,1.288216069,130.11284637646,1.2,-39.41349,0.004286572,117,5.4,NA,172192.4966,-40.28803259,430,0.352894326063565
"250",431,431,89237,89237,NA,-0.068673374,6.506699792,-43.2956395,55.34068023,-155.6076967,-94.03696704,NA,1.304005204,-0.140276937,0.290718891,0.200998076,89237,17847.4,-6.077603551,60.61334818,69,"lunge",-0.076654904,0.04208281,1.999983872,1,1.326176621,0.118737714,"mn13_113d","2013-04-23 13:16:00",57.742704,-135.264564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042013,2.70456650905274,2.691118006,501.369952715823,0.516666666666667,-36.433952,0.005425388,117,5.4,NA,59412.55499,-40.44873474,431,0.369745020746502
